Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Rk_per_90,GA_per_90,GA90_per_90,SoTA_per_90,Saves_per_90,Save%_per_90,W_per_90,D_per_90,L_per_90,CS_per_90,CS%_per_90,PKatt_per_90,PKA_per_90,PKsv_per_90,PKm_per_90,Save%.1_per_90,FK_per_90,CK_per_90,OG_per_90,PSxG_per_90,PSxG/SoT_per_90,PSxG+/-_per_90,/90_per_90,Cmp_per_90,Att_per_90,Cmp%_per_90,Att (GK)_per_90,Thr_per_90,Launch%_per_90,AvgLen_per_90,Att.1_per_90,Launch%.1_per_90,AvgLen.1_per_90,Opp_per_90,Stp_per_90,Stp%_per_90,#OPA_per_90,#OPA/90_per_90,AvgDist_per_90
107,Marc Martínez,es ESP,GK,Granada,es La Liga,33,1990,3,3,270,3.0,11,3.67,23,12,60.9,0,0,3,0,0.0,2,2,0,0,0.0,0,3,0,12.1,0.46,1.1,0.37,17,39,43.6,74,9,33.8,33.3,24,58.3,46.3,30,0,0.0,10,3.33,23.0,35.66666666666667,3.666666666666667,1.2233333333333332,7.666666666666666,4.0,20.299999999999997,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,4.033333333333333,0.15333333333333335,0.3666666666666667,0.12333333333333332,5.666666666666666,12.999999999999998,14.533333333333333,24.666666666666668,3.0,11.266666666666666,11.1,8.0,19.433333333333334,15.433333333333334,10.0,0.0,0.0,3.333333333333333,1.11,7.666666666666666
109,Luís Maximiano,pt POR,GK,Almería,es La Liga,24,1999,33,33,2970,33.0,63,1.91,175,111,66.3,2,11,20,6,18.2,7,4,1,2,20.0,0,7,0,59.7,0.32,-3.3,-0.1,158,543,29.1,995,146,38.4,35.5,264,61.0,46.3,551,25,4.5,38,1.15,14.5,3.3030303030303028,1.9090909090909092,0.05787878787878788,5.303030303030304,3.3636363636363633,2.009090909090909,0.06060606060606061,0.33333333333333337,0.6060606060606061,0.18181818181818182,0.5515151515151515,0.2121212121212121,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.6060606060606061,0.0,0.2121212121212121,0.0,1.809090909090909,0.009696969696969697,-0.1,-0.0030303030303030307,4.787878787878788,16.454545454545457,0.8818181818181818,30.15151515151515,4.424242424242424,1.1636363636363636,1.0757575757575757,8.0,1.8484848484848486,1.4030303030303028,16.6969696969697,0.7575757575757576,0.13636363636363635,1.1515151515151514,0.034848484848484844,0.43939393939393934
110,Alex Meret,it ITA,GK,Napoli,it Serie A,26,1997,31,31,2773,30.8,40,1.3,104,62,63.5,10,13,8,5,16.1,4,2,2,0,50.0,1,5,0,38.0,0.33,-2.0,-0.07,56,174,32.2,774,120,18.5,27.9,137,22.6,29.5,334,9,2.7,29,0.94,15.4,3.570140641904075,1.298232960692391,0.04219257122250271,3.3754056978002165,2.012261089073206,2.0609448250991704,0.32455824017309776,0.42192571222502706,0.2596465921384782,0.16227912008654888,0.5225387666786874,0.1298232960692391,0.06491164803461955,0.06491164803461955,0.0,1.6227912008654888,0.03245582401730977,0.16227912008654888,0.0,1.2333213126577713,0.010710421925712225,-0.06491164803461955,-0.0022719076812116844,1.8175261449693474,5.647313379011901,1.0450775333573747,25.120807789397766,3.894698882077173,0.6004327443202309,0.9055174900829426,4.446447890371439,0.7335016227912009,0.9574468085106382,10.840245221781464,0.29210241615578797,0.08763072484673638,0.9412188965019834,0.030508474576271184,0.4998196898665705
111,Alexander Meyer,de GER,GK,Dortmund,de Bundesliga,32,1991,8,7,695,7.7,9,1.17,27,19,66.7,4,1,2,3,42.9,0,0,0,0,,0,0,1,7.8,0.3,-0.2,-0.03,27,81,33.3,334,29,20.1,28.3,31,45.2,42.1,107,8,7.5,7,0.91,14.5,14.37410071942446,1.1654676258992804,0.15151079136690646,3.4964028776978413,2.460431654676259,8.637410071942448,0.5179856115107914,0.12949640287769784,0.2589928057553957,0.3884892086330935,5.555395683453237,0.0,0.0,0.0,0.0,,0.0,0.0,0.12949640287769784,1.0100719424460431,0.03884892086330935,-0.025899280575539568,-0.003884892086330935,3.4964028776978413,10.489208633093526,4.312230215827338,43.25179856115108,3.7553956834532376,2.602877697841727,3.664748201438849,4.014388489208633,5.853237410071943,5.4517985611510795,13.85611510791367,1.0359712230215827,0.9712230215827339,0.9064748201438848,0.11784172661870504,1.8776978417266188
112,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,26,1997,36,36,3240,36.0,31,0.86,134,103,81.3,13,14,9,18,50.0,6,6,0,0,0.0,0,4,0,33.8,0.21,2.8,0.08,264,783,33.7,1288,171,44.8,38.3,239,86.2,66.6,407,38,9.3,37,1.03,13.6,3.1111111111111107,0.8611111111111112,0.02388888888888889,3.7222222222222223,2.861111111111111,2.2583333333333333,0.36111111111111116,0.38888888888888884,0.25,0.5,1.3888888888888888,0.16666666666666669,0.16666666666666669,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.9388888888888889,0.005833333333333334,0.07777777777777778,0.0022222222222222222,7.333333333333334,21.75,0.9361111111111111,35.77777777777778,4.75,1.2444444444444445,1.0638888888888887,6.638888888888889,2.3944444444444444,1.8499999999999996,11.305555555555555,1.0555555555555556,0.25833333333333336,1.0277777777777777,0.02861111111111111,0.37777777777777777
114,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,27,1996,37,37,3330,37.0,49,1.32,153,105,69.3,9,10,18,8,21.6,2,2,0,0,0.0,0,6,1,40.7,0.26,-7.3,-0.2,323,763,42.3,960,109,54.5,41.1,305,78.7,56.4,487,22,4.5,43,1.16,15.3,3.0810810810810807,1.3243243243243243,0.03567567567567568,4.135135135135135,2.8378378378378377,1.872972972972973,0.24324324324324326,0.2702702702702703,0.4864864864864865,0.2162162162162162,0.5837837837837838,0.05405405405405405,0.05405405405405405,0.0,0.0,0.0,0.0,0.16216216216216217,0.027027027027027025,1.1,0.007027027027027027,-0.1972972972972973,-0.005405405405405406,8.72972972972973,20.62162162162162,1.1432432432432431,25.945945945945947,2.945945945945946,1.472972972972973,1.1108108108108108,8.243243243243244,2.127027027027027,1.5243243243243243,13.162162162162161,0.5945945945945945,0.12162162162162163,1.162162162162162,0.03135135135135135,0.4135135135135135
115,Kevin Müller,de GER,GK,Heidenheim,de Bundesliga,32,1991,34,34,3060,34.0,55,1.62,174,121,72.4,10,12,12,6,17.6,10,7,1,2,12.5,0,7,3,53.6,0.27,1.6,0.05,249,595,41.8,1164,167,35.2,35.9,316,58.5,46.1,495,24,4.8,17,0.5,13.2,3.3823529411764706,1.6176470588235292,0.04764705882352942,5.117647058823529,3.5588235294117645,2.129411764705883,0.29411764705882354,0.3529411764705882,0.3529411764705882,0.1764705882352941,0.5176470588235295,0.29411764705882354,0.2058823529411765,0.029411764705882353,0.058823529411764705,0.36764705882352944,0.0,0.2058823529411765,0.08823529411764705,1.576470588235294,0.007941176470588236,0.04705882352941177,0.0014705882352941178,7.3235294117647065,17.5,1.2294117647058824,34.23529411764706,4.911764705882353,1.035294117647059,1.0558823529411763,9.294117647058822,1.7205882352941178,1.3558823529411765,14.558823529411766,0.7058823529411764,0.1411764705882353,0.5,0.014705882352941176,0.388235294117647
116,Arijanet Muric,xk KVX,GK,Burnley,eng Premier League,24,1998,10,10,900,10.0,16,1.6,78,62,80.8,2,4,4,0,0.0,2,1,1,0,50.0,0,1,1,21.7,0.26,6.7,0.67,77,219,35.2,547,54,36.4,34.3,33,60.6,45.1,143,20,14.0,31,3.1,17.2,11.6,1.6,0.16,7.800000000000001,6.2,8.08,0.2,0.4,0.4,0.0,0.0,0.2,0.1,0.1,0.0,5.0,0.0,0.1,0.1,2.17,0.026,0.67,0.067,7.699999999999999,21.900000000000002,3.5200000000000005,54.699999999999996,5.3999999999999995,3.6399999999999997,3.4299999999999997,3.3,6.06,4.51,14.299999999999999,2.0,1.4,3.1,0.31,1.72
117,Juan Musso,ar ARG,GK,Atalanta,it Serie A,29,1994,11,11,990,11.0,12,1.09,34,23,70.6,6,1,4,6,54.5,2,2,0,0,0.0,0,2,1,9.8,0.23,-1.2,-0.11,40,120,33.3,299,70,24.4,29.6,70,67.1,48.6,110,10,9.1,16,1.45,16.7,10.636363636363637,1.0909090909090908,0.09909090909090909,3.090909090909091,2.090909090909091,6.418181818181817,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.5454545454545454,4.954545454545455,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.890909090909091,0.020909090909090912,-0.10909090909090909,-0.01,3.6363636363636367,10.90909090909091,3.027272727272727,27.181818181818183,6.363636363636363,2.2181818181818183,2.690909090909091,6.363636363636363,6.1,4.418181818181819,10.0,0.9090909090909092,0.8272727272727273,1.4545454545454546,0.1318181818181818,1.518181818181818
118,Yvon Mvogo,ch SUI,GK,Lorient,fr Ligue 1,29,1994,34,34,3060,34.0,66,1.94,207,142,72.0,7,8,19,4,11.8,8,8,0,0,0.0,1,8,1,64.0,0.28,-1.0,-0.03,139,378,36.8,921,162,29.1,31.4,228,48.2,38.8,591,24,4.1,13,0.38,8.9,3.4705882352941178,1.9411764705882353,0.057058823529411766,6.088235294117647,4.176470588235294,2.1176470588235294,0.2058823529411765,0.23529411764705882,0.5588235294117647,0.11764705882352941,0.3470588235294118,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.029411764705882353,0.23529411764705882,0.029411764705882353,1.8823529411764706,0.00823529411764706,-0.029411764705882353,-0.0008823529411764706,4.088235294117647,11.117647058823529,1.0823529411764705,27.088235294117645,4.764705882352941,0.8558823529411765,0.9235294117647058,6.705882352941177,1.4176470588235295,1.1411764705882352,17.38235294117647,0.7058823529411764,0.12058823529411765,0.38235294117647056,0.011176470588235295,0.26176470588235295
120,Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,36,1986,4,4,360,4.0,6,1.5,12,6,58.3,2,2,0,1,25.0,1,1,0,0,0.0,0,0,0,4.7,0.31,-1.3,-0.33,4,9,44.4,80,12,10.0,23.5,18,5.6,22.2,37,0,0.0,5,1.25,16.3,30.0,1.5,0.375,3.0,1.5,14.575,0.5,0.5,0.0,0.25,6.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.175,0.0775,-0.325,-0.0825,1.0,2.25,11.1,20.0,3.0,2.5,5.875,4.5,1.4,5.55,9.25,0.0,0.0,1.25,0.3125,4.075
121,Massamba Ndiaye,sn SEN,GK,Clermont Foot,fr Ligue 1,21,2001,4,4,360,4.0,6,1.5,24,18,79.2,1,2,1,0,0.0,1,1,0,0,0.0,0,1,0,7.8,0.29,1.8,0.45,20,55,36.4,148,28,29.7,30.9,24,45.8,35.1,75,7,9.3,3,0.75,10.1,30.250000000000004,1.5,0.375,6.0,4.5,19.8,0.25,0.5,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.9500000000000002,0.0725,0.45,0.1125,5.0,13.750000000000002,9.1,37.0,7.0,7.425000000000001,7.725,6.0,11.45,8.775,18.75,1.75,2.325,0.75,0.1875,2.525
122,Neto,br BRA,GK,Bournemouth,eng Premier League,34,1989,32,32,2880,32.0,55,1.72,165,110,69.7,10,9,13,7,21.9,6,5,1,0,16.7,1,3,1,55.2,0.31,1.2,0.04,172,494,34.8,833,154,44.1,36.9,223,57.0,44.2,413,26,6.3,34,1.06,13.7,3.8125,1.7187500000000002,0.05375,5.15625,3.4375000000000004,2.178125,0.3125,0.28125,0.40624999999999994,0.21875,0.684375,0.1875,0.15625,0.03125,0.0,0.521875,0.03125,0.09375,0.03125,1.725,0.0096875,0.0375,0.00125,5.375,15.4375,1.0875,26.031250000000004,4.8125,1.378125,1.153125,6.96875,1.78125,1.38125,12.90625,0.8124999999999999,0.19687499999999997,1.0625,0.033125,0.4281249999999999
123,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,37,1986,23,23,2053,22.8,33,1.45,93,59,66.7,16,1,6,6,26.1,3,2,1,0,33.3,1,1,0,29.1,0.29,-3.9,-0.17,73,159,45.9,779,110,18.6,27.7,97,14.4,26.0,231,9,3.9,32,1.4,17.5,5.392109108621529,1.446663419386264,0.06356551388212373,4.076960545543108,2.5864588407208964,2.9240136385776916,0.7014125669751583,0.043838285435947394,0.26302971261568436,0.26302971261568436,1.144179249878227,0.13151485630784218,0.08767657087189479,0.043838285435947394,0.0,1.459814905017048,0.043838285435947394,0.043838285435947394,0.0,1.2756941061860692,0.012713102776424743,-0.17096931320019482,-0.007452508524111057,3.20019483682416,6.970287384315636,2.0121773015099853,34.15002435460302,4.822211397954213,0.8153921091086216,1.2143205065757428,4.252313687286897,0.6312713102776425,1.1397954213346322,10.126643935703848,0.3945445689235266,0.17096931320019482,1.4028251339503166,0.061373599610326346,0.7671699951290795
124,Moritz Nicolas,de GER,GK,Gladbach,de Bundesliga,25,1997,27,27,2430,27.0,49,1.81,160,111,71.9,6,11,10,4,14.8,4,4,0,0,0.0,0,6,0,45.1,0.26,-3.9,-0.14,112,315,35.6,888,140,26.0,29.7,161,52.2,42.5,460,21,4.6,22,0.81,13.2,4.592592592592593,1.8148148148148149,0.06703703703703703,5.9259259259259265,4.111111111111111,2.662962962962963,0.2222222222222222,0.4074074074074074,0.3703703703703704,0.14814814814814814,0.5481481481481482,0.14814814814814814,0.14814814814814814,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,1.6703703703703705,0.00962962962962963,-0.14444444444444443,-0.005185185185185186,4.148148148148149,11.666666666666666,1.3185185185185186,32.888888888888886,5.185185185185185,0.962962962962963,1.0999999999999999,5.962962962962963,1.9333333333333336,1.5740740740740742,17.037037037037038,0.7777777777777777,0.17037037037037037,0.8148148148148148,0.030000000000000002,0.4888888888888889
125,Alexander Nübel,de GER,GK,Stuttgart,de Bundesliga,26,1996,30,30,2700,30.0,36,1.2,107,74,69.2,20,3,7,11,36.7,3,3,0,0,0.0,0,5,3,30.8,0.27,-2.2,-0.07,126,291,43.3,1103,132,23.1,28.7,112,32.1,32.7,341,30,8.8,57,1.9,17.3,4.166666666666666,1.2000000000000002,0.039999999999999994,3.566666666666667,2.466666666666667,2.3066666666666666,0.6666666666666667,0.1,0.23333333333333334,0.36666666666666664,1.2233333333333334,0.1,0.1,0.0,0.0,0.0,0.0,0.16666666666666669,0.1,1.0266666666666666,0.009000000000000001,-0.07333333333333333,-0.0023333333333333335,4.2,9.7,1.4433333333333334,36.766666666666666,4.4,0.77,0.9566666666666667,3.7333333333333334,1.07,1.09,11.366666666666667,1.0,0.29333333333333333,1.9000000000000001,0.06333333333333332,0.5766666666666667
126,Ørjan Nyland,no NOR,GK,Sevilla,es La Liga,32,1990,24,24,2160,24.0,27,1.13,104,78,76.9,8,9,7,6,25.0,3,3,0,0,0.0,1,1,1,29.8,0.26,3.8,0.16,166,449,37.0,583,108,49.9,39.4,201,78.6,56.4,359,20,5.6,17,0.71,13.5,5.25,1.125,0.04708333333333333,4.333333333333333,3.2499999999999996,3.204166666666667,0.33333333333333337,0.375,0.2916666666666667,0.25,1.0416666666666665,0.125,0.125,0.0,0.0,0.0,0.04166666666666667,0.04166666666666667,0.04166666666666667,1.2416666666666667,0.010833333333333334,0.15833333333333333,0.006666666666666666,6.916666666666667,18.708333333333332,1.5416666666666667,24.291666666666668,4.5,2.0791666666666666,1.6416666666666668,8.375,3.275,2.3499999999999996,14.958333333333334,0.8333333333333333,0.23333333333333334,0.7083333333333333,0.02958333333333333,0.5625
127,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,30,1993,38,38,3420,38.0,43,1.13,144,101,70.8,24,4,10,13,34.2,2,1,0,1,0.0,0,3,0,39.8,0.28,-3.2,-0.08,114,336,33.9,740,180,27.6,31.5,283,46.6,38.7,579,36,6.2,22,0.58,11.8,3.342105263157895,1.131578947368421,0.029736842105263155,3.789473684210526,2.6578947368421053,1.8631578947368421,0.631578947368421,0.10526315789473685,0.2631578947368421,0.34210526315789475,0.9,0.052631578947368425,0.026315789473684213,0.0,0.026315789473684213,0.0,0.0,0.07894736842105263,0.0,1.0473684210526315,0.00736842105263158,-0.08421052631578947,-0.002105263157894737,3.0,8.842105263157896,0.8921052631578947,19.473684210526315,4.7368421052631575,0.7263157894736842,0.8289473684210525,7.447368421052632,1.2263157894736842,1.0184210526315791,15.236842105263158,0.9473684210526315,0.1631578947368421,0.5789473684210527,0.015263157894736843,0.3105263157894737
128,Guillermo Ochoa,mx MEX,GK,Salernitana,it Serie A,38,1985,21,21,1890,21.0,44,2.1,115,72,67.8,0,6,15,1,4.8,7,7,0,0,0.0,0,3,1,37.2,0.27,-5.8,-0.28,85,323,26.3,479,73,46.3,37.5,171,59.1,44.4,342,9,2.6,11,0.52,13.6,6.095238095238096,2.0952380952380953,0.1,5.476190476190476,3.428571428571429,3.228571428571428,0.0,0.2857142857142857,0.7142857142857142,0.04761904761904762,0.22857142857142856,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.14285714285714285,0.04761904761904762,1.7714285714285716,0.012857142857142859,-0.27619047619047615,-0.013333333333333336,4.0476190476190474,15.380952380952381,1.2523809523809524,22.80952380952381,3.4761904761904763,2.204761904761905,1.7857142857142856,8.142857142857142,2.8142857142857145,2.1142857142857143,16.285714285714285,0.4285714285714286,0.12380952380952381,0.5238095238095238,0.024761904761904763,0.6476190476190475
129,Maduka Okoye,ng NGA,GK,Udinese,it Serie A,23,1999,21,21,1890,21.0,25,1.19,89,65,75.3,5,8,8,5,23.8,3,3,0,0,0.0,2,3,1,23.9,0.24,-0.1,0.0,99,263,37.6,286,45,55.9,41.7,161,64.0,49.0,365,7,1.9,2,0.1,8.7,6.142857142857142,1.1904761904761905,0.056666666666666664,4.238095238095238,3.095238095238095,3.5857142857142854,0.23809523809523808,0.380952380952381,0.380952380952381,0.23809523809523808,1.1333333333333333,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.09523809523809525,0.14285714285714285,0.04761904761904762,1.138095238095238,0.011428571428571429,-0.004761904761904762,0.0,4.714285714285714,12.523809523809522,1.7904761904761906,13.61904761904762,2.142857142857143,2.6619047619047618,1.985714285714286,7.666666666666666,3.047619047619048,2.3333333333333335,17.38095238095238,0.33333333333333337,0.09047619047619047,0.09523809523809525,0.004761904761904762,0.41428571428571426
130,Robin Olsen,se SWE,GK,Aston Villa,eng Premier League,33,1990,5,4,405,4.5,13,2.89,34,20,61.8,1,0,3,0,0.0,1,0,1,0,100.0,1,0,0,11.1,0.3,-1.9,-0.43,15,48,31.3,176,19,20.5,27.1,27,44.4,35.9,46,6,13.0,1,0.22,8.4,28.888888888888886,2.8888888888888893,0.6422222222222222,7.555555555555555,4.444444444444445,13.733333333333333,0.2222222222222222,0.0,0.6666666666666667,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,22.22222222222222,0.2222222222222222,0.0,0.0,2.466666666666667,0.06666666666666667,-0.4222222222222222,-0.09555555555555556,3.333333333333333,10.666666666666668,6.955555555555556,39.111111111111114,4.222222222222222,4.555555555555555,6.022222222222223,6.0,9.866666666666667,7.977777777777777,10.222222222222223,1.3333333333333335,2.8888888888888893,0.2222222222222222,0.04888888888888889,1.8666666666666667
131,Jonas Omlin,ch SUI,GK,Gladbach,de Bundesliga,29,1994,7,7,630,7.0,18,2.57,47,29,66.0,1,2,4,0,0.0,2,2,0,0,0.0,0,1,0,13.3,0.24,-4.7,-0.67,32,90,35.6,242,37,30.2,32.3,34,50.0,41.8,78,7,9.0,12,1.71,15.3,18.714285714285715,2.571428571428571,0.36714285714285716,6.714285714285714,4.142857142857143,9.428571428571429,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.9000000000000001,0.03428571428571429,-0.6714285714285715,-0.09571428571428571,4.571428571428571,12.857142857142856,5.085714285714285,34.57142857142858,5.285714285714286,4.314285714285714,4.614285714285714,4.857142857142858,7.142857142857142,5.971428571428571,11.142857142857142,1.0,1.2857142857142856,1.7142857142857144,0.24428571428571427,2.1857142857142855
132,André Onana,cm CMR,GK,Manchester Utd,eng Premier League,27,1996,38,38,3420,38.0,58,1.53,203,146,74.9,18,6,14,9,23.7,7,7,0,0,0.0,1,11,1,59.7,0.27,2.7,0.07,149,513,29.0,1351,140,31.0,31.2,162,58.0,44.6,601,42,7.0,37,0.97,12.9,3.473684210526316,1.526315789473684,0.04026315789473684,5.342105263157895,3.842105263157895,1.9710526315789476,0.47368421052631576,0.15789473684210525,0.368421052631579,0.23684210526315788,0.6236842105263158,0.1842105263157895,0.1842105263157895,0.0,0.0,0.0,0.026315789473684213,0.2894736842105263,0.026315789473684213,1.5710526315789475,0.007105263157894737,0.07105263157894738,0.001842105263157895,3.9210526315789473,13.5,0.763157894736842,35.55263157894737,3.6842105263157894,0.8157894736842105,0.8210526315789473,4.2631578947368425,1.526315789473684,1.1736842105263159,15.81578947368421,1.105263157894737,0.1842105263157895,0.9736842105263158,0.025526315789473685,0.3394736842105263
133,Stefan Ortega,de GER,GK,Manchester City,eng Premier League,30,1992,9,5,635,7.1,7,0.99,27,20,74.1,4,1,0,3,60.0,0,0,0,0,,0,1,0,9.0,0.33,2.0,0.28,28,68,41.2,247,24,24.7,27.9,19,36.8,34.4,65,6,9.2,13,1.84,16.8,18.850393700787404,0.9921259842519685,0.14031496062992124,3.826771653543307,2.8346456692913384,10.50236220472441,0.5669291338582677,0.14173228346456693,0.0,0.4251968503937008,8.503937007874015,0.0,0.0,0.0,0.0,,0.0,0.14173228346456693,0.0,1.2755905511811023,0.04677165354330709,0.28346456692913385,0.039685039370078744,3.968503937007874,9.637795275590552,5.839370078740158,35.00787401574803,3.4015748031496065,3.500787401574803,3.9543307086614172,2.6929133858267718,5.215748031496062,4.875590551181102,9.21259842519685,0.8503937007874016,1.3039370078740156,1.8425196850393701,0.2607874015748032,2.3811023622047247
134,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,35,1988,34,34,2987,33.2,57,1.72,185,128,72.4,8,5,21,6,17.6,6,6,0,0,0.0,1,7,0,52.3,0.26,-4.7,-0.14,209,666,31.4,708,125,57.3,42.4,292,89.0,59.0,569,46,8.1,22,0.66,10.3,4.037495815199196,1.717442249748912,0.05182457315031804,5.5741546702376965,3.856712420488785,2.1814529628389687,0.24104452628054907,0.15065282892534315,0.6327418814864413,0.18078339471041177,0.5302979578172079,0.18078339471041177,0.18078339471041177,0.0,0.0,0.0,0.030130565785068633,0.2109139604954804,0.0,1.5758285905590894,0.007833947104117844,-0.14161365918982258,-0.004218279209909609,6.297288249079344,20.066956812855707,0.946099765651155,21.332440575828592,3.766320723133579,1.7264814194844322,1.2775359892869098,8.79812520924004,2.681620354871108,1.7777033813190493,17.144291931704053,1.386006026113157,0.24405758285905588,0.6628724472715098,0.019886173418145296,0.3103448275862069
135,Jesús Owono,gq EQG,GK,Alavés,es La Liga,22,2001,4,4,360,4.0,8,2.0,24,16,66.7,1,2,1,1,25.0,0,0,0,0,,0,1,0,6.4,0.27,-1.6,-0.4,36,77,46.8,88,9,54.5,41.7,31,93.5,66.8,29,4,13.8,8,2.0,15.2,33.75,2.0,0.5,6.0,4.0,16.675,0.25,0.5,0.25,0.25,6.25,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,1.6,0.0675,-0.4,-0.1,9.0,19.25,11.700000000000001,22.0,2.25,13.624999999999998,10.425,7.75,23.375000000000004,16.7,7.250000000000001,1.0,3.45,2.0,0.5,3.8000000000000003
136,Rui Patrício,pt POR,GK,Roma,it Serie A,35,1988,23,23,2070,23.0,27,1.17,74,49,66.2,11,5,7,6,26.1,3,2,0,1,0.0,0,2,2,23.4,0.29,-1.6,-0.07,90,211,42.7,492,86,31.5,31.0,137,40.9,34.9,309,16,5.2,8,0.35,11.7,5.91304347826087,1.1739130434782608,0.0508695652173913,3.217391304347826,2.130434782608696,2.8782608695652177,0.4782608695652174,0.21739130434782608,0.30434782608695654,0.2608695652173913,1.1347826086956523,0.13043478260869565,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.08695652173913043,1.017391304347826,0.012608695652173912,-0.06956521739130436,-0.0030434782608695656,3.9130434782608696,9.17391304347826,1.856521739130435,21.391304347826086,3.739130434782609,1.3695652173913044,1.3478260869565217,5.956521739130435,1.7782608695652171,1.517391304347826,13.434782608695652,0.6956521739130435,0.22608695652173916,0.34782608695652173,0.015217391304347825,0.508695652173913
137,Jiří Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,31,1992,7,7,630,7.0,17,2.43,38,21,60.5,2,0,5,1,14.3,2,2,0,0,0.0,0,1,0,13.1,0.3,-3.9,-0.56,31,85,36.5,177,37,37.9,34.2,69,26.1,32.5,109,7,6.4,9,1.29,14.4,19.571428571428573,2.428571428571429,0.3471428571428572,5.428571428571429,3.0,8.642857142857144,0.2857142857142857,0.0,0.7142857142857142,0.14285714285714285,2.042857142857143,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.8714285714285714,0.04285714285714286,-0.5571428571428572,-0.08,4.428571428571429,12.142857142857142,5.214285714285714,25.285714285714285,5.285714285714286,5.414285714285714,4.885714285714286,9.857142857142858,3.728571428571429,4.642857142857142,15.571428571428571,1.0,0.9142857142857143,1.2857142857142856,0.1842857142857143,2.057142857142857
138,Iñaki Peña,es ESP,GK,Barcelona,es La Liga,24,1999,10,10,900,10.0,17,1.7,39,22,56.4,6,2,2,2,20.0,0,0,0,0,,0,0,0,13.9,0.36,-3.1,-0.31,21,49,42.9,249,46,13.3,23.7,48,33.3,35.5,116,2,1.7,5,0.5,10.6,13.799999999999999,1.7,0.16999999999999998,3.9000000000000004,2.2,5.64,0.6000000000000001,0.2,0.2,0.2,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.3900000000000001,0.036,-0.31,-0.030999999999999996,2.1,4.8999999999999995,4.29,24.900000000000002,4.6000000000000005,1.33,2.37,4.800000000000001,3.3299999999999996,3.55,11.6,0.2,0.16999999999999998,0.5,0.05,1.06
141,Mattia Perin,it ITA,GK,Juventus,it Serie A,30,1992,3,3,225,2.5,1,0.4,5,4,80.0,2,1,0,1,33.3,0,0,0,0,,0,0,0,1.2,0.25,0.2,0.1,5,15,33.3,54,9,25.9,29.4,12,8.3,19.5,29,2,6.9,3,1.2,16.7,56.400000000000006,0.4,0.16,2.0,1.6,32.0,0.8,0.4,0.0,0.4,13.319999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.48,0.1,0.08,0.04,2.0,6.0,13.319999999999999,21.599999999999998,3.6,10.36,11.759999999999998,4.800000000000001,3.3200000000000007,7.800000000000001,11.6,0.8,2.7600000000000002,1.2000000000000002,0.48,6.68
