Player,Squad,Age,MainPos,Min,90s,NP_Gls_per90,npxG_per90,Shots_per90,Shot_OnTarget_pct,Conv_rate,xG_per_shot_np,Finishing_vs_xG_np_per90,xGxA_per90,GA_per90,KeyPasses_per90,PPA_per90,PrgPass_per90,PrgCarries_per90,Touches_Att3rd_per90,Touches_Box_per90,Dribble_Success_pct,Dribble_Att_per90,Fouls_Drawn_per90,Recoveries_per90,Aerial_Win_pct,OnField_xGD_per90,Availability_Min_pct
Papa Amadou Diallo,Metz,19.0,FW,889,9.9,0.20202020202020202,0.26262626262626265,1.32,38.5,0.15,0.2,-0.060606060606060615,0.3333333333333333,0.30303030303030304,1.2148481439820022,0.6074240719910011,3.0371203599550056,2.530933633295838,14.780652418447692,2.4296962879640045,37.2,4.353205849268841,1.1136107986501689,5.973003374578178,45.5,-0.17,29.1
Patrick Wimmer,Wolfsburg,22.0,FW,589,6.5,0.3076923076923077,0.21538461538461537,1.53,40.0,0.2,0.14,0.09230769230769233,0.26153846153846155,0.3076923076923077,0.6112054329371817,0.4584040747028863,2.2920203735144313,1.222410865874363,17.877758913412563,3.514431239388794,44.4,2.7504244482173177,1.6808149405772497,4.125636672325976,59.1,0.4,19.2
Patrik Schick,Leverkusen,27.0,FW,1063,11.8,0.5084745762711864,0.4491525423728813,3.3,30.8,0.15,0.13,0.05932203389830509,0.6440677966101694,0.5932203389830508,0.6773283160865475,0.4233301975540922,1.4393226716839136,0.5926622765757291,17.610536218250235,7.61994355597366,32.0,2.116650987770461,1.1006585136406395,2.031984948259643,53.3,1.51,34.7
Paulo Dybala,Roma,29.0,FW,1959,21.8,0.27522935779816515,0.23394495412844035,2.39,30.8,0.12,0.1,0.04128440366972479,0.6697247706422018,1.0091743119266054,2.2970903522205206,1.6998468606431851,5.6049004594180705,3.6294027565084224,28.116385911179172,4.042879019908116,36.4,3.5375191424196015,2.2970903522205206,3.813169984686064,25.0,0.51,57.3
Pedro,Lazio,36.0,FW,816,9.1,0.10989010989010989,0.16483516483516483,1.21,36.4,0.09,0.14,-0.054945054945054944,0.32967032967032966,0.21978021978021978,1.875,1.4338235294117645,3.6397058823529416,3.4191176470588234,22.389705882352946,2.7573529411764706,43.8,3.5294117647058822,2.0955882352941178,5.404411764705882,16.7,0.55,23.9
Pedro Neto,Wolves,23.0,FW,1516,16.8,0.11904761904761904,0.20833333333333331,2.14,33.3,0.06,0.1,-0.08928571428571429,0.42857142857142855,0.6547619047619048,2.255936675461742,1.7216358839050132,3.20580474934037,5.817941952506596,29.980211081794195,4.927440633245383,42.0,5.224274406332454,1.2467018469656992,4.689973614775726,18.2,-0.45,44.3
Pejiño,Las Palmas,27.0,FW,504,5.6,0.35714285714285715,0.23214285714285718,3.04,47.1,0.12,0.08,0.125,0.32142857142857145,0.35714285714285715,1.607142857142857,1.0714285714285714,3.571428571428571,3.0357142857142856,30.357142857142858,2.6785714285714284,44.1,6.071428571428571,0.7142857142857142,3.75,66.7,-0.32,14.7
Phil Foden,Manchester City,23.0,FW,2857,31.7,0.5993690851735016,0.32492113564668773,3.31,45.7,0.18,0.1,0.27444794952681384,0.5425867507886436,0.8517350157728707,2.2996149807490376,1.7955897794889744,5.292264613230661,2.929646482324116,38.14840742037102,5.985299264963248,46.1,3.2131606580329017,1.890094504725236,4.00070003500175,26.1,1.15,83.5
Philipp Hofmann,Bochum,30.0,FW,1571,17.5,0.22857142857142856,0.2742857142857143,2.23,38.5,0.1,0.12,-0.04571428571428571,0.34857142857142853,0.34285714285714286,1.088478676002546,0.6301718650541057,2.062380649267982,0.4010184595798854,14.723106301718651,4.812221514958625,60.0,0.8593252705283259,1.4894971355824314,2.520687460216423,54.1,-0.24,51.3
Phillip Tietz,Augsburg,26.0,FW,2382,26.5,0.3018867924528302,0.30943396226415093,1.96,34.6,0.15,0.16,-0.007547169811320728,0.4377358490566038,0.4528301886792453,1.0957178841309825,0.5667506297229219,1.9269521410579349,0.7178841309823677,14.433249370277077,4.609571788413098,32.5,1.5113350125944585,0.6423173803526449,3.3249370277078087,45.7,-0.33,77.8
Pierre-Emerick Aubameyang,Marseille,34.0,FW,2622,29.1,0.4467353951890034,0.5945017182130584,3.84,42.0,0.12,0.16,-0.147766323024055,0.8556701030927835,0.8591065292096219,0.9267734553775744,0.9267734553775744,1.990846681922197,2.334096109839817,17.57437070938215,5.5949656750572085,52.9,1.1670480549199085,0.6864988558352403,2.299771167048055,40.0,0.69,85.7
Pietro Pellegri,Torino,22.0,FW,756,8.4,0.11904761904761904,0.11904761904761904,1.55,30.8,0.08,0.08,0.0,0.13095238095238096,0.23809523809523808,0.4761904761904761,0.0,0.9523809523809524,1.6666666666666663,14.642857142857144,2.976190476190476,33.3,1.7857142857142856,2.619047619047619,2.619047619047619,37.7,-0.78,22.1
Pontus Almqvist,Lecce,24.0,FW,2107,23.4,0.08547008547008547,0.09829059829059829,1.71,37.5,0.05,0.06,-0.012820512820512813,0.1752136752136752,0.12820512820512822,1.153298528713811,0.512577123872805,1.36687233032748,3.0754627432368298,15.37731371618415,3.4171808258186993,39.8,3.972472710014238,1.495016611295681,2.9473184622686284,38.9,-0.3,61.6
Radamel Falcao,Rayo Vallecano,37.0,FW,407,4.5,0.0,0.4444444444444444,3.54,37.5,0.0,0.12,-0.4444444444444444,0.6666666666666666,0.2222222222222222,0.8845208845208845,0.4422604422604422,1.547911547911548,1.547911547911548,20.12285012285012,5.085995085995086,37.5,1.769041769041769,2.211302211302211,4.422604422604422,36.8,0.25,11.9
Rafa Mir,Sevilla,26.0,FW,391,4.3,0.46511627906976744,0.3255813953488372,3.45,46.7,0.13,0.1,0.13953488372093026,0.3488372093023256,0.46511627906976744,1.1508951406649617,0.2301790281329923,0.4603580562659847,0.690537084398977,15.421994884910486,4.603580562659847,33.3,1.381074168797954,1.1508951406649617,2.762148337595908,38.7,-0.14,11.4
Rafael Borré,Werder Bremen,27.0,FW,991,11.0,0.36363636363636365,0.21818181818181817,1.82,35.0,0.2,0.12,0.14545454545454548,0.3909090909090909,0.36363636363636365,1.1806256306760847,0.8173562058526741,2.542885973763875,1.4530776992936427,16.61957618567104,3.6326942482341074,31.8,1.997981836528759,0.7265388496468214,3.0877901109989905,45.6,-0.42,32.4
Rafael Leão,Milan,24.0,FW,2512,27.9,0.3225806451612903,0.35842293906810035,2.51,34.3,0.13,0.14,-0.03584229390681004,0.6487455197132618,0.6451612903225806,2.1138535031847137,2.2213375796178347,4.19187898089172,5.732484076433121,25.97531847133758,6.413216560509554,50.0,5.517515923566879,1.8630573248407645,2.7945859872611467,58.5,0.74,73.5
Raheem Sterling,Chelsea,28.0,FW,1978,22.0,0.36363636363636365,0.29545454545454547,2.32,41.2,0.16,0.13,0.06818181818181818,0.49090909090909096,0.5454545454545454,1.365015166835187,1.5925176946410518,3.5490394337714863,5.460060667340748,29.029322548028315,7.598584428715875,34.1,6.006066734074823,1.8655207280080892,4.186046511627907,12.5,0.37,57.8
Randal Kolo Muani,Paris S-G,24.0,FW,1421,14.1,0.49645390070921985,0.43262411347517726,2.25,37.25,0.235,0.28,0.06382978723404258,0.5460992907801419,0.851063829787234,1.6467276565798734,0.8866995073891626,2.6600985221674875,2.280084447572132,18.557353976073188,4.623504574243491,32.8,4.5601688951442645,1.6467276565798734,2.7234342012667137,48.05,0.93,23.2
Randy Nteka,Rayo Vallecano,25.0,FW,572,6.4,0.0,0.234375,2.2,35.7,0.0,0.11,-0.234375,0.49999999999999994,0.3125,1.4160839160839165,0.7867132867132868,2.36013986013986,1.888111888111888,20.61188811188811,5.664335664335665,41.2,2.674825174825175,2.202797202797203,3.6188811188811183,52.9,-0.21,16.7
Raphinha,Barcelona,26.0,FW,1368,15.2,0.32894736842105265,0.4342105263157895,3.82,34.5,0.09,0.12,-0.10526315789473682,0.8157894736842106,0.986842105263158,2.6973684210526314,2.1052631578947367,3.75,3.2236842105263155,31.842105263157897,5.328947368421052,52.2,3.026315789473684,1.644736842105263,4.868421052631579,64.3,1.05,40.0
Rasmus Højlund,Manchester Utd,20.0,FW,2158,24.0,0.4166666666666667,0.31666666666666665,1.58,52.6,0.26,0.2,0.10000000000000002,0.3541666666666667,0.5,1.1677479147358665,0.5838739573679332,1.376274328081557,1.459684893419833,12.386468952734011,4.0037071362372565,47.4,1.5848007414272474,1.2511584800741429,2.5023169601482853,27.8,-0.24,63.1
Raúl,Osasuna,22.0,FW,1355,15.1,0.3973509933774835,0.3245033112582782,2.19,36.4,0.18,0.15,0.07284768211920528,0.3774834437086093,0.4635761589403974,0.6642066420664207,0.3985239852398524,1.4612546125461254,1.062730627306273,14.878228782287824,4.250922509225092,28.6,1.3948339483394834,0.7970479704797048,1.859778597785978,42.0,-0.31,39.6
Raúl García,Athletic Club,37.0,FW,420,4.7,0.2127659574468085,0.19148936170212766,2.14,10.0,0.1,0.09,0.021276595744680847,0.3191489361702127,0.2127659574468085,0.0,0.6428571428571428,4.071428571428571,0.8571428571428572,17.142857142857142,4.714285714285714,40.0,1.0714285714285714,2.142857142857143,4.071428571428571,58.7,0.06,12.3
Raúl Jiménez,Fulham,32.0,FW,1395,15.5,0.45161290322580644,0.33548387096774196,2.65,41.5,0.17,0.13,0.11612903225806451,0.4,0.45161290322580644,0.7096774193548387,0.7096774193548387,1.5483870967741935,0.7096774193548387,15.483870967741936,4.32258064516129,41.7,1.5483870967741935,1.3548387096774197,2.774193548387097,42.7,-0.74,40.8
Raúl de Tomás,Rayo Vallecano,28.0,FW,1272,14.1,0.0,0.1843971631205674,2.69,28.9,0.0,0.07,-0.1843971631205674,0.2695035460992908,0.2127659574468085,0.5660377358490566,0.2122641509433962,1.6273584905660377,0.7783018867924528,12.94811320754717,4.10377358490566,45.5,3.1132075471698113,1.839622641509434,2.4764150943396226,36.9,-0.09,37.2
Reda Khadra,Reims,22.0,FW,1368,15.2,0.06578947368421052,0.11842105263157895,1.51,52.2,0.04,0.08,-0.052631578947368425,0.27631578947368424,0.2631578947368421,1.4473684210526314,1.25,2.631578947368421,2.302631578947368,19.539473684210527,2.6973684210526314,46.7,3.9473684210526314,0.5921052631578947,4.342105263157895,11.1,-0.33,44.7
Reiss Nelson,Arsenal,23.0,FW,268,3.0,0.0,0.06666666666666667,1.34,25.0,0.0,0.05,-0.06666666666666667,0.20000000000000004,0.0,1.67910447761194,2.014925373134328,1.67910447761194,3.0223880597014925,32.23880597014925,4.365671641791045,14.3,2.3507462686567164,2.014925373134328,7.388059701492537,0.0,1.62,7.8
Rhian Brewster,Sheffield Utd,23.0,FW,346,3.8,0.0,0.10526315789473685,1.82,42.9,0.0,0.05,-0.10526315789473685,0.13157894736842105,0.0,0.5202312138728323,0.2601156069364161,0.7803468208092484,0.2601156069364161,14.826589595375722,4.161849710982659,0.0,1.300578034682081,1.300578034682081,2.341040462427746,17.4,-1.42,10.1
Riccardo Orsolini,Bologna,26.0,FW,1792,19.9,0.4020100502512563,0.2512562814070352,2.76,40.0,0.15,0.09,0.15075376884422112,0.5678391959798996,0.6030150753768845,1.8080357142857144,1.1049107142857142,3.565848214285714,2.5613839285714284,24.20758928571429,3.8671875,40.3,3.8671875,2.0591517857142856,3.465401785714286,48.5,0.59,52.4
Riccardo Saponara,Hellas Verona,31.0,FW,342,3.8,0.0,0.026315789473684213,1.32,20.0,0.0,0.02,-0.026315789473684213,0.07894736842105264,0.0,0.7894736842105263,0.7894736842105263,3.6842105263157894,3.1578947368421053,17.105263157894736,2.894736842105263,44.4,2.3684210526315788,0.7894736842105263,4.2105263157894735,16.7,-0.53,10.0
Riccardo Sottil,Fiorentina,24.0,FW,1103,12.3,0.16260162601626016,0.2113821138211382,2.77,38.2,0.06,0.08,-0.04878048780487805,0.4065040650406504,0.4065040650406504,1.0607434270172258,1.3055303717135085,2.6926563916591113,5.385312783318223,29.45602901178604,5.14052583862194,40.4,4.242973708068903,2.7742520398912056,3.5902085222121487,70.0,0.31,32.3
Richarlison,Tottenham,26.0,FW,1491,16.6,0.6626506024096385,0.5783132530120482,3.74,40.3,0.18,0.15,0.08433734939759037,0.6626506024096385,0.9036144578313252,0.9054325955734408,0.7847082494969819,2.293762575452716,1.5694164989939638,19.43661971830986,7.303822937625754,27.0,2.2334004024144867,1.8108651911468816,2.535211267605634,30.5,0.27,43.6
Robert Lewandowski,Barcelona,34.0,FW,2750,30.6,0.49019607843137253,0.49019607843137253,2.95,41.1,0.17,0.17,0.0,0.7091503267973857,0.8823529411764706,0.8836363636363637,0.8181818181818181,2.0945454545454543,1.4072727272727272,16.42909090909091,5.3999999999999995,42.6,1.767272727272727,1.8,1.8327272727272728,51.0,0.88,80.4
Roberto Pereyra,Udinese,32.0,FW,1858,20.6,0.14563106796116504,0.13106796116504854,1.26,30.8,0.12,0.11,0.014563106796116495,0.2669902912621359,0.3398058252427184,1.2109795479009688,1.017222820236814,3.3907427341227128,1.8891280947255111,12.303552206673844,1.986006458557589,40.0,1.9375672766415504,1.55005382131324,4.843918191603875,33.3,-0.32,54.3
Roberto Piccoli,Lecce,22.0,FW,1417,15.3,0.26143790849673204,0.3660130718954248,2.9850000000000003,17.85,0.035,0.1,-0.10457516339869279,0.45751633986928103,0.32679738562091504,0.6351446718419196,0.1270289343683839,1.206774876499647,1.5878616796047988,14.163726182074807,4.890613973182781,19.1,2.1594918842625264,0.8256880733944955,2.413549752999294,36.0,-0.18,20.7
Robin Hack,Gladbach,24.0,FW,1348,15.0,0.6666666666666666,0.26,2.87,51.2,0.23,0.09,0.4066666666666666,0.39333333333333337,0.8,1.6691394658753709,1.0682492581602374,3.0712166172106823,3.3382789317507418,20.764094955489615,4.339762611275964,43.3,4.005934718100891,1.4688427299703266,5.274480712166172,42.1,-0.17,44.1
Rodri,Betis,23.0,FW,1051,11.7,0.0,0.09401709401709403,1.54,27.8,0.0,0.06,-0.09401709401709403,0.2820512820512821,0.0,1.284490960989534,2.740247383444339,5.566127497621313,4.196003805899143,25.60418648905804,3.6822074215033305,42.1,4.881065651760228,2.483349191246432,4.966698382492864,0.0,-0.44,30.7
Rodrigo Muniz,Fulham,22.0,FW,1593,17.7,0.5084745762711864,0.4915254237288135,4.12,35.6,0.12,0.12,0.016949152542372923,0.5423728813559322,0.5649717514124294,1.0169491525423728,0.3954802259887005,1.0734463276836157,0.4519774011299435,12.429378531073446,6.666666666666666,25.0,1.1299435028248588,1.92090395480226,1.92090395480226,40.4,-0.04,46.6
Rodrygo,Real Madrid,22.0,FW,2380,26.4,0.3787878787878788,0.4128787878787879,3.25,40.7,0.12,0.13,-0.03409090909090911,0.6022727272727273,0.5681818181818182,1.7394957983193278,1.6638655462184877,3.403361344537815,6.012605042016807,34.22268907563025,7.789915966386555,40.8,5.5588235294117645,1.7394957983193278,2.30672268907563,19.2,0.82,69.6
Roger Martí,Cádiz,32.0,FW,1359,15.1,0.13245033112582782,0.18543046357615894,2.19,36.4,0.06,0.08,-0.05298013245033111,0.271523178807947,0.33112582781456956,0.728476821192053,0.3973509933774834,1.2582781456953642,0.4635761589403973,14.304635761589404,3.5099337748344372,30.0,0.6622516556291391,1.854304635761589,3.8410596026490063,33.3,-0.26,39.7
Romain Del Castillo,Brest,27.0,FW,2497,27.7,0.18050541516245489,0.10469314079422383,1.33,37.8,0.14,0.08,0.07581227436823106,0.516245487364621,0.5776173285198556,3.207849419303164,2.5951141369643573,5.586704044853825,3.6403684421305567,33.736483780536645,2.5590708850620745,46.9,5.766920304365239,2.090508610332399,4.937925510612735,42.3,0.32,81.6
Roman Yaremchuk,Valencia,27.0,FW,928,10.3,0.2912621359223301,0.44660194174757273,1.75,50.0,0.17,0.26,-0.15533980582524268,0.4660194174757281,0.2912621359223301,0.4849137931034483,0.3879310344827586,1.9396551724137931,1.1637931034482758,15.808189655172413,3.297413793103448,35.7,1.3577586206896552,1.2607758620689655,2.7155172413793105,36.1,-0.14,27.1
Romelu Lukaku,Roma,30.0,FW,2641,29.3,0.44368600682593856,0.30716723549488056,2.18,42.2,0.2,0.14,0.13651877133105803,0.3856655290102389,0.5460750853242321,0.9882620219613782,0.4430140098447557,1.2608860280196894,1.2608860280196894,15.26694433926543,4.804998106777736,45.8,0.8178720181749338,0.5793260128739114,1.772056039379023,48.1,0.25,77.2
Rubén García,Osasuna,30.0,FW,1547,17.2,0.1744186046511628,0.13372093023255813,1.63,35.7,0.11,0.08,0.04069767441860466,0.3372093023255814,0.29069767441860467,1.803490627020039,1.512605042016807,3.4324499030381386,0.9308338720103426,27.110536522301228,2.327084680025856,58.1,1.803490627020039,1.570782159017453,5.0032320620555915,45.5,-0.38,45.2
Rémy Cabella,Lille,33.0,FW,1477,16.4,0.12195121951219513,0.3170731707317074,2.01,42.4,0.06,0.16,-0.19512195121951223,0.5365853658536587,0.24390243902439027,1.949898442789438,1.4624238320920786,6.459038591740013,4.387271496276235,31.68584969532837,4.874746106973595,43.8,2.924847664184157,2.3155044008124577,5.301286391333784,29.2,0.54,48.3
Samu Castillejo,Sassuolo,28.0,FW,536,6.0,0.0,0.049999999999999996,1.01,33.3,0.0,0.04,-0.049999999999999996,0.19999999999999998,0.0,2.5186567164179103,1.007462686567164,4.365671641791045,4.5335820895522385,31.90298507462687,2.3507462686567164,47.4,3.1902985074626864,3.0223880597014925,5.541044776119403,18.2,-0.29,15.7
Samu Omorodion,Granada,19.0,FW,1998,0.9,10.0,0.7777777777777777,3.19,52.1,0.23,0.23,9.222222222222223,0.7777777777777777,11.11111111111111,0.09009009009009,0.0,0.0,0.0,0.4504504504504504,0.2252252252252252,38.6,0.0,0.1351351351351351,0.09009009009009,34.25,-1.26,29.2
Samuel Chukwueze,Milan,24.0,FW,1017,11.3,0.08849557522123894,0.15044247787610618,2.48,28.6,0.04,0.06,-0.06194690265486725,0.3893805309734513,0.35398230088495575,1.7699115044247786,2.0353982300884956,4.513274336283186,4.601769911504425,24.601769911504427,5.221238938053098,33.9,5.486725663716815,1.0619469026548671,5.221238938053098,34.6,0.58,29.7
Samuele Mulattieri,Sassuolo,22.0,FW,462,5.1,0.0,0.3137254901960785,2.53,38.5,0.0,0.12,-0.3137254901960785,0.411764705882353,0.0,1.168831168831169,0.0,0.1948051948051948,1.5584415584415583,15.0,4.090909090909091,25.0,3.116883116883117,0.974025974025974,4.090909090909091,39.7,-0.82,13.5
Sandro Ramírez,Las Palmas,28.0,FW,1808,20.1,0.04975124378109452,0.14925373134328357,2.54,35.3,0.02,0.06,-0.09950248756218905,0.3333333333333333,0.1990049751243781,1.592920353982301,1.2444690265486726,2.688053097345133,3.036504424778761,25.636061946902657,4.032079646017699,40.7,2.688053097345133,1.7920353982300885,2.9867256637168142,38.9,-0.72,52.9
Santiago Castro,Bologna,18.0,FW,242,2.7,0.37037037037037035,0.37037037037037035,2.6,42.9,0.14,0.14,0.0,0.37037037037037035,0.7407407407407407,0.371900826446281,0.0,0.371900826446281,0.371900826446281,11.15702479338843,2.975206611570248,66.7,1.115702479338843,2.603305785123967,1.487603305785124,41.7,1.0,7.1
Sardar Azmoun,Roma,28.0,FW,585,6.5,0.46153846153846156,0.4461538461538461,2.46,43.8,0.19,0.2,0.015384615384615398,0.5230769230769231,0.46153846153846156,1.2307692307692308,0.6153846153846154,2.153846153846154,0.7692307692307693,15.538461538461538,4.461538461538462,30.8,2.0,1.6923076923076923,2.9230769230769234,46.4,0.89,17.1
Sargis Adamyan,Köln,30.0,FW,801,8.9,0.11235955056179775,0.46067415730337075,3.48,41.9,0.03,0.13,-0.348314606741573,0.5842696629213482,0.33707865168539325,1.348314606741573,0.3370786516853932,2.0224719101123596,1.6853932584269664,15.280898876404494,5.842696629213484,38.9,2.0224719101123596,1.460674157303371,3.370786516853933,27.5,-0.52,26.2
Sasa Kalajdzic,Wolves,26.0,FW,491,1.8,1.1111111111111112,0.6111111111111112,1.36,50.0,0.25,0.26,0.49999999999999994,0.7777777777777778,1.6666666666666665,0.7331975560081466,0.3665987780040733,0.9164969450101832,0.1832993890020366,4.3991853360488795,1.2830957230142568,66.65,0.1832993890020366,0.7331975560081466,0.7331975560081466,55.85,1.5,7.75
Saïd Benrahma,West Ham,27.0,FW,1390,6.9,0.43478260869565216,0.14492753623188406,2.7649999999999997,31.9,0.06,0.06,0.2898550724637681,0.37681159420289856,1.0144927536231882,0.7122302158273381,0.7122302158273381,1.8129496402877696,1.8129496402877696,10.87769784172662,2.2661870503597124,44.099999999999994,2.460431654676259,0.3884892086330935,2.7841726618705036,11.5,-0.43,21.65
Sebastian Polter,Darmstadt 98,32.0,FW,446,5.0,0.0,0.2,2.02,30.0,0.0,0.1,-0.2,0.3,0.2,0.6053811659192826,0.4035874439461883,2.6233183856502245,1.0089686098654709,14.730941704035876,4.641255605381166,40.0,1.0089686098654709,2.0179372197309418,1.4125560538116593,58.8,-1.43,14.6
Selim Amallah,Valencia,26.0,FW,604,6.7,0.0,0.05970149253731343,1.64,36.4,0.0,0.04,-0.05970149253731343,0.1044776119402985,0.14925373134328357,0.5960264900662252,0.4470198675496689,3.129139072847682,1.043046357615894,17.433774834437084,2.384105960264901,42.9,6.258278145695364,3.576158940397351,5.364238410596027,42.3,-0.41,17.7
Senny Mayulu,Paris S-G,17.0,FW,324,3.6,0.0,0.02777777777777778,0.83,0.0,0.0,0.05,-0.02777777777777778,0.16666666666666666,0.2777777777777778,1.6666666666666663,1.9444444444444444,3.0555555555555554,1.1111111111111112,30.833333333333336,4.722222222222222,50.0,2.7777777777777777,0.8333333333333333,5.833333333333333,,0.93,10.6
Serge Gnabry,Bayern Munich,28.0,FW,432,4.8,0.625,0.5,3.54,35.3,0.18,0.15,0.12500000000000003,0.9166666666666667,0.8333333333333334,1.875,2.708333333333333,4.791666666666667,4.791666666666667,28.125,7.083333333333334,50.0,2.5,0.625,5.416666666666666,60.0,1.7,14.1
Sergi Guardiola,Cádiz,32.0,FW,495,5.5,0.18181818181818182,0.32727272727272727,2.55,35.7,0.07,0.13,-0.14545454545454548,0.4727272727272727,0.36363636363636365,0.7272727272727273,0.3636363636363636,3.454545454545454,1.8181818181818183,22.363636363636363,2.5454545454545454,50.0,2.5454545454545454,4.0,4.909090909090909,33.3,-0.24,14.5
Sergio Camello,Rayo Vallecano,22.0,FW,1661,18.5,0.16216216216216217,0.24324324324324326,1.79,39.4,0.09,0.14,-0.08108108108108109,0.31351351351351353,0.21621621621621623,1.0836845273931366,0.650210716435882,2.22155328115593,1.1920529801324504,14.35881998795906,3.3594220349187234,32.7,2.655027092113185,0.5960264900662252,3.25105358217941,28.6,-0.06,48.6
Serhou Guirassy,Stuttgart,27.0,FW,2208,24.5,0.9795918367346939,0.7183673469387756,3.59,45.5,0.27,0.2,0.26122448979591834,1.069387755102041,1.2653061224489797,2.1603260869565215,1.0190217391304348,2.282608695652174,1.3043478260869563,18.464673913043477,6.358695652173912,39.0,1.671195652173913,2.2418478260869565,1.589673913043478,54.2,0.94,72.2
Shamar Nicholson,Clermont Foot,26.0,FW,1484,16.5,0.18181818181818182,0.26666666666666666,2.3,44.7,0.08,0.12,-0.08484848484848487,0.4181818181818182,0.42424242424242425,1.091644204851752,0.3638814016172507,2.001347708894879,1.091644204851752,13.524258760107818,4.487870619946092,30.8,1.5768194070080863,1.5768194070080863,2.183288409703504,43.9,-1.0,48.5
Shavy Babicka,Toulouse,23.0,FW,373,4.1,0.24390243902439027,0.14634146341463417,1.93,50.0,0.13,0.07,0.09756097560975611,0.24390243902439027,0.24390243902439027,0.4825737265415549,1.6890080428954422,1.93029490616622,4.101876675603218,25.09383378016086,2.89544235924933,40.0,3.619302949061662,0.96514745308311,4.343163538873994,45.5,0.37,12.2
Sheraldo Becker,Union Berlin,28.0,FW,1416,7.2,0.2777777777777778,0.11111111111111112,2.34,33.95,0.05,0.05,0.16666666666666666,0.33333333333333337,0.6944444444444444,0.7627118644067796,0.7627118644067796,1.271186440677966,2.0338983050847457,13.220338983050848,1.5254237288135593,46.45,0.8898305084745763,0.3177966101694915,3.0508474576271185,14.7,-0.35,21.8
Shon Weissman,Salernitana,27.0,FW,576,5.5,0.18181818181818182,0.18181818181818182,1.0950000000000002,8.35,0.085,0.17,0.0,0.2,0.18181818181818182,0.3125,0.0,0.625,0.0,7.03125,1.5625,25.0,0.3125,1.5625,2.03125,22.65,-1.59,8.4
Silas Katompa,Stuttgart,24.0,FW,900,10.0,0.5,0.49000000000000005,2.3,34.8,0.22,0.21,0.009999999999999964,0.74,0.7,1.5,1.5,2.5,4.8999999999999995,24.8,6.699999999999999,50.0,7.6,1.5,3.7,31.3,1.72,29.4
Simeon Nwankwo,Salernitana,31.0,FW,686,7.6,0.39473684210526316,0.3552631578947369,1.71,53.8,0.23,0.21,0.03947368421052629,0.4078947368421053,0.39473684210526316,0.6559766763848396,0.1311953352769679,0.9183673469387754,0.7871720116618076,12.332361516034984,4.46064139941691,50.0,0.2623906705539358,2.230320699708455,1.7055393586005831,36.9,-1.1,20.1
Simon Adingra,Brighton,21.0,FW,2222,24.7,0.24291497975708504,0.17408906882591094,2.11,42.3,0.12,0.08,0.0688259109311741,0.3157894736842105,0.2834008097165992,1.3366336633663365,1.3366336633663365,2.025202520252025,4.495949594959495,25.396039603960393,6.197119711971197,40.7,4.981998199819983,0.7695769576957696,4.7794779477947795,40.0,-0.08,65.0
Simon Elisor,Metz,24.0,FW,767,8.5,0.11764705882352941,0.17647058823529413,1.53,46.2,0.08,0.11,-0.058823529411764705,0.3176470588235294,0.11764705882352941,1.1734028683181226,0.2346805736636245,1.6427640156453716,1.0560625814863105,13.728813559322036,3.872229465449805,27.8,2.1121251629726205,1.877444589308996,2.346805736636245,42.7,-0.45,25.1
Siriné Doucouré,Lorient,21.0,FW,423,4.7,0.2127659574468085,0.19148936170212766,1.91,55.6,0.11,0.1,0.021276595744680847,0.3191489361702127,0.851063829787234,2.127659574468085,0.2127659574468085,1.0638297872340423,2.978723404255319,18.93617021276596,7.446808510638298,52.0,5.319148936170213,1.2765957446808511,1.702127659574468,41.5,-0.42,13.8
Sofiane Diop,Nice,23.0,FW,499,5.5,0.0,0.21818181818181817,2.53,42.9,0.0,0.09,-0.21818181818181817,0.38181818181818183,0.0,1.442885771543086,1.2625250501002003,3.066132264529058,3.607214428857715,21.28256513026052,2.885771543086172,27.3,3.9679358717434874,2.164328657314629,5.050100200400801,20.0,0.6,16.3
Solly March,Brighton,29.0,FW,554,6.2,0.48387096774193544,0.3225806451612903,2.27,42.9,0.21,0.14,0.16129032258064516,0.48387096774193544,0.6451612903225806,1.1371841155234657,1.1371841155234657,3.898916967509025,2.2743682310469313,23.55595667870036,2.9241877256317688,44.4,2.9241877256317688,1.2996389891696751,5.8483754512635375,60.0,0.2,16.2
Son Heung-min,Tottenham,31.0,FW,2934,32.6,0.460122699386503,0.31901840490797545,2.55,45.8,0.18,0.13,0.1411042944785276,0.6226993865030674,0.8282208588957055,2.085889570552147,1.9938650306748469,4.263803680981595,3.6503067484662575,25.245398773006137,6.503067484662577,42.4,2.8220858895705523,1.196319018404908,2.4539877300613497,23.8,0.17,85.8
Sory Kaba,Las Palmas,28.0,FW,720,8.0,0.125,0.1875,1.62,7.7,0.08,0.11,-0.0625,0.2375,0.25,0.75,0.125,1.5,0.875,14.875,4.125,50.0,2.75,1.875,2.125,46.3,-0.95,21.1
Stefan Mitrović,Hellas Verona,20.0,FW,391,4.3,0.0,0.0930232558139535,1.61,14.3,0.0,0.06,-0.0930232558139535,0.13953488372093026,0.0,0.690537084398977,0.4603580562659847,3.452685421994885,2.9923273657289005,15.882352941176473,2.3017902813299234,42.9,3.2225063938618925,1.381074168797954,3.6828644501278776,18.2,-0.27,11.4
