Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MainPos,MP,Starts,Min,90s,CrdY,CrdR,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Blocks,Int,Tkl+Int,Clr,Err,Won,Lost_misc,Won%,Cmp,Att_passing,Cmp%,TotDist,PrgDist,PrgP,PrgP_passing,KP,1/3,PPA,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Carries,PrgC,PrgDist_possession,Ast,xAG,xA,A-xAG,Recov,Fls,Fld,Min%,Compl,Subs,PPM,onG,onGA,+/-,+/-90,Rk_per_90,CrdY_per_90,CrdR_per_90,Tkl_per_90,TklW_per_90,Def 3rd_per_90,Mid 3rd_per_90,Att 3rd_per_90,Tkl%_per_90,Blocks_per_90,Int_per_90,Tkl+Int_per_90,Clr_per_90,Err_per_90,Won_per_90,Lost_misc_per_90,Won%_per_90,Cmp_per_90,Att_passing_per_90,Cmp%_per_90,TotDist_per_90,PrgDist_per_90,PrgP_per_90,PrgP_passing_per_90,KP_per_90,1/3_per_90,PPA_per_90,Touches_per_90,Def Pen_per_90,Def 3rd_possession_per_90,Mid 3rd_possession_per_90,Carries_per_90,PrgC_per_90,PrgDist_possession_per_90,Ast_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Recov_per_90,Fls_per_90,Fld_per_90,Min%_per_90,Compl_per_90,Subs_per_90,PPM_per_90,onG_per_90,onGA_per_90,+/-_per_90,+/-90_per_90
1091,Achraf Hakimi,ma MAR,DF,Paris S-G,fr Ligue 1,24.0,1998.0,DF,25,20,1932,21.5,3,0,29,19,14,9,6,50.0,28,12,41,28,2,9.0,12.0,42.9,1712,1979,86.5,25356,8074,218,218,43,153,45,2217,68,425,976,1762,84,4942,5,5.2,4.2,-0.2,142.0,22.0,26.0,63.1,17.0,5.0,2.04,52.0,24.0,28.0,1.3,50.82298136645963,0.13975155279503104,0.0,1.3509316770186335,0.8850931677018634,0.6521739130434783,0.4192546583850932,0.2795031055900621,2.329192546583851,1.3043478260869565,0.5590062111801242,1.9099378881987576,1.3043478260869565,0.09316770186335405,0.4192546583850932,0.5590062111801242,1.998447204968944,79.75155279503106,92.18944099378882,4.029503105590062,1181.1801242236024,376.11801242236027,10.15527950310559,10.15527950310559,2.0031055900621118,7.127329192546584,2.0962732919254656,103.27639751552796,3.1677018633540373,19.79813664596273,45.46583850931677,82.08074534161491,3.9130434782608696,230.2173913043478,0.2329192546583851,0.2422360248447205,0.1956521739130435,-0.009316770186335404,6.614906832298137,1.0248447204968945,1.2111801242236024,2.93944099378882,0.7919254658385093,0.2329192546583851,0.09503105590062112,2.422360248447205,1.1180124223602483,1.3043478260869565,0.06055900621118013
1646,Adam Marušić,me MNE,DF,Lazio,it Serie A,30.0,1992.0,DF,37,37,3100,34.4,3,1,45,31,24,19,2,55.1,27,29,74,63,2,32.0,33.0,49.2,1560,1880,83.0,24140,9157,118,118,10,110,24,2103,102,695,1028,979,35,2368,0,0.8,1.1,-0.8,154.0,24.0,10.0,90.6,29.0,0.0,1.65,47.0,34.0,13.0,0.38,47.78709677419355,0.08709677419354839,0.02903225806451613,1.3064516129032258,0.9,0.6967741935483871,0.5516129032258065,0.05806451612903226,1.5996774193548386,0.7838709677419354,0.8419354838709678,2.1483870967741936,1.829032258064516,0.05806451612903226,0.9290322580645162,0.9580645161290322,1.4283870967741936,45.29032258064516,54.58064516129032,2.4096774193548387,700.8387096774194,265.8483870967742,3.425806451612903,3.425806451612903,0.2903225806451613,3.193548387096774,0.6967741935483871,61.05483870967742,2.9612903225806453,20.177419354838708,29.84516129032258,28.42258064516129,1.0161290322580645,68.7483870967742,0.0,0.023225806451612905,0.03193548387096774,-0.023225806451612905,4.470967741935484,0.6967741935483871,0.2903225806451613,2.630322580645161,0.8419354838709678,0.0,0.04790322580645161,1.364516129032258,0.9870967741935484,0.37741935483870964,0.011032258064516128
1649,Adam Masina,ma MAR,DF,Udinese,it Serie A,29.0,1994.0,DF,20,11,1088,0.7,2,0,4,0,2,2,0,50.0,2,2,6,5,0,4.0,1.0,70.55,22,30,79.35,345,153,1,1,0,0,0,48,7,27,14,20,0,8,0,0.0,0.0,0.0,5.0,3.0,0.0,15.9,0.0,3.0,1.28,0.0,2.0,-2.0,-1.495,136.40625,0.16544117647058823,0.0,0.33088235294117646,0.0,0.16544117647058823,0.16544117647058823,0.0,4.1360294117647065,0.16544117647058823,0.16544117647058823,0.4963235294117647,0.4136029411764706,0.0,0.33088235294117646,0.08272058823529412,5.835937499999999,1.8198529411764708,2.4816176470588234,6.563878676470587,28.538602941176467,12.65625,0.08272058823529412,0.08272058823529412,0.0,0.0,0.0,3.9705882352941178,0.5790441176470588,2.233455882352941,1.1580882352941175,1.6544117647058825,0.0,0.6617647058823529,0.0,0.0,0.0,0.0,0.4136029411764706,0.24816176470588236,0.0,1.3152573529411764,0.0,0.24816176470588236,0.10588235294117648,0.0,0.16544117647058823,-0.16544117647058823,-0.12366727941176472
1936,Adam Obert,sk SVK,DF,Cagliari,it Serie A,20.0,2002.0,DF,17,10,941,10.5,1,0,17,9,8,8,1,47.1,13,21,38,41,1,14.0,18.0,43.8,372,474,78.5,7539,2700,37,37,6,40,10,587,61,256,281,283,14,857,0,0.9,0.7,-0.9,54.0,14.0,4.0,27.5,7.0,7.0,0.65,10.0,32.0,-22.0,-2.1,185.16471838469715,0.09564293304994687,0.0,1.6259298618490967,0.8607863974495219,0.7651434643995749,0.7651434643995749,0.09564293304994687,4.504782146652498,1.2433581296493093,2.008501594048884,3.634431455897981,3.9213602550478215,0.09564293304994687,1.3390010626992561,1.7215727948990438,4.189160467587673,35.57917109458023,45.33475026567481,7.507970244420829,721.0520722635493,258.2359192348565,3.5387885228480336,3.5387885228480336,0.5738575982996812,3.8257173219978746,0.9564293304994687,56.14240170031881,5.834218916046759,24.484590860786398,26.87566418703507,27.066950053134963,1.3390010626992561,81.96599362380447,0.0,0.08607863974495218,0.0669500531349628,-0.08607863974495218,5.164718384697131,1.3390010626992561,0.38257173219978746,2.6301806588735386,0.6695005313496281,0.6695005313496281,0.062167906482465465,0.9564293304994687,3.0605738575982997,-2.104144527098831,-0.20085015940488843
2457,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,32.0,1991.0,DF,28,25,2150,23.9,6,0,37,23,18,11,8,48.7,28,21,58,62,0,18.0,22.0,45.0,782,1025,76.3,12722,5225,89,89,17,58,23,1229,92,404,537,521,24,1022,2,1.3,1.7,0.7,92.0,30.0,22.0,62.9,15.0,3.0,1.61,39.0,33.0,6.0,0.25,102.85116279069769,0.25116279069767444,0.0,1.5488372093023255,0.9627906976744186,0.7534883720930233,0.4604651162790697,0.33488372093023255,2.0386046511627907,1.172093023255814,0.8790697674418604,2.427906976744186,2.5953488372093023,0.0,0.7534883720930233,0.9209302325581394,1.8837209302325582,32.734883720930235,42.906976744186046,3.1939534883720926,532.5488372093023,218.72093023255812,3.7255813953488373,3.7255813953488373,0.7116279069767442,2.427906976744186,0.9627906976744186,51.44651162790697,3.8511627906976744,16.911627906976744,22.47906976744186,21.809302325581395,1.0046511627906978,42.78139534883721,0.08372093023255814,0.05441860465116279,0.07116279069767442,0.029302325581395346,3.8511627906976744,1.255813953488372,0.9209302325581394,2.6330232558139532,0.627906976744186,0.12558139534883722,0.06739534883720931,1.6325581395348836,1.3813953488372093,0.25116279069767444,0.010465116279069767
2749,Adam Webster,eng ENG,DF,Brighton,eng Premier League,28.0,1995.0,DF,15,13,1144,12.7,2,0,14,12,8,5,1,33.3,16,16,30,43,1,33.0,13.0,71.7,997,1096,91.0,16938,5838,80,80,5,92,4,1201,106,495,625,814,16,2357,0,0.1,0.3,-0.1,63.0,9.0,3.0,33.5,11.0,2.0,1.13,16.0,22.0,-6.0,-0.47,216.2674825174825,0.15734265734265734,0.0,1.1013986013986015,0.9440559440559441,0.6293706293706294,0.3933566433566434,0.07867132867132867,2.6197552447552446,1.2587412587412588,1.2587412587412588,2.36013986013986,3.3828671328671325,0.07867132867132867,2.5961538461538463,1.0227272727272727,5.640734265734266,78.43531468531468,86.22377622377623,7.159090909090909,1332.5349650349651,459.2832167832168,6.293706293706294,6.293706293706294,0.3933566433566434,7.2377622377622375,0.3146853146853147,94.48426573426573,8.339160839160838,38.94230769230769,49.16958041958042,64.03846153846155,1.2587412587412588,185.42832167832168,0.0,0.007867132867132868,0.0236013986013986,-0.007867132867132868,4.956293706293707,0.7080419580419581,0.23601398601398602,2.6354895104895104,0.8653846153846154,0.15734265734265734,0.0888986013986014,1.2587412587412588,1.7307692307692308,-0.47202797202797203,-0.03697552447552447
2547,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,29.0,1994.0,DF,29,25,2146,23.8,6,1,35,16,13,18,4,48.6,24,47,82,25,2,30.0,39.0,43.5,1106,1276,86.7,18937,5466,90,90,19,81,10,1492,91,536,777,866,22,1818,2,2.2,1.2,-0.2,140.0,19.0,15.0,62.7,14.0,4.0,1.38,22.0,22.0,0.0,0.0,106.81733457595526,0.2516309412861137,0.04193849021435228,1.4678471575023297,0.6710158434296365,0.5452003727865797,0.754892823858341,0.16775396085740912,2.038210624417521,1.0065237651444547,1.9711090400745572,3.438956197576887,1.048462255358807,0.08387698042870456,1.2581547064305685,1.6356011183597392,1.8243243243243243,46.38397017707363,53.513513513513516,3.6360671015843433,794.1891891891892,229.2357875116496,3.7744641192917054,3.7744641192917054,0.7968313140726934,3.3970177073625347,0.4193849021435228,62.572227399813606,3.8164026095060577,22.479030754892825,32.58620689655172,36.31873252562907,0.9226467847157503,76.24417520969246,0.08387698042870456,0.09226467847157503,0.05032618825722274,-0.008387698042870456,5.871388630009319,0.7968313140726934,0.6290773532152842,2.6295433364398884,0.587138863000932,0.16775396085740912,0.05787511649580615,0.9226467847157503,0.9226467847157503,0.0,0.0
2641,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,21.0,2001.0,DF,30,24,2145,23.8,6,0,39,21,23,10,6,62.5,31,19,58,49,0,18.0,24.0,42.9,1047,1333,78.5,16183,5530,98,98,19,55,22,1586,73,388,665,1023,51,2732,2,1.8,2.0,0.2,116.0,25.0,28.0,70.1,17.0,6.0,1.33,34.0,29.0,5.0,0.21,110.81118881118881,0.2517482517482518,0.0,1.6363636363636362,0.8811188811188811,0.9650349650349651,0.4195804195804196,0.2517482517482518,2.622377622377622,1.3006993006993008,0.7972027972027973,2.4335664335664338,2.055944055944056,0.0,0.7552447552447552,1.006993006993007,1.8,43.930069930069926,55.930069930069926,3.2937062937062938,679.006993006993,232.02797202797203,4.111888111888112,4.111888111888112,0.7972027972027973,2.3076923076923075,0.9230769230769231,66.54545454545455,3.062937062937063,16.27972027972028,27.9020979020979,42.92307692307693,2.1398601398601396,114.62937062937063,0.08391608391608392,0.07552447552447553,0.08391608391608392,0.008391608391608392,4.8671328671328675,1.048951048951049,1.1748251748251748,2.941258741258741,0.7132867132867133,0.2517482517482518,0.055804195804195815,1.4265734265734267,1.2167832167832169,0.2097902097902098,0.008811188811188812
82,Adrià Altimira,es ESP,"DF,MF",Villarreal,es La Liga,22.0,2001.0,DF,11,10,775,8.6,3,0,16,7,9,6,1,37.5,18,5,21,18,0,2.0,7.0,22.2,389,465,83.7,6578,2133,29,29,2,25,5,552,38,200,278,257,10,644,0,0.1,0.2,-0.1,42.0,12.0,4.0,22.7,4.0,1.0,1.0,11.0,22.0,-11.0,-1.28,9.52258064516129,0.34838709677419355,0.0,1.8580645161290323,0.8129032258064517,1.0451612903225806,0.6967741935483871,0.11612903225806452,4.354838709677419,2.0903225806451613,0.5806451612903226,2.4387096774193546,2.0903225806451613,0.0,0.23225806451612904,0.8129032258064517,2.5780645161290323,45.174193548387095,54.0,9.72,763.8967741935485,247.70322580645163,3.3677419354838714,3.3677419354838714,0.23225806451612904,2.903225806451613,0.5806451612903226,64.10322580645162,4.412903225806452,23.225806451612904,32.28387096774193,29.84516129032258,1.1612903225806452,74.78709677419354,0.0,0.011612903225806452,0.023225806451612905,-0.011612903225806452,4.877419354838709,1.3935483870967742,0.4645161290322581,2.6361290322580646,0.4645161290322581,0.11612903225806452,0.11612903225806452,1.2774193548387098,2.5548387096774197,-1.2774193548387098,-0.14864516129032257
2064,Adrià Pedrosa,es ESP,DF,Sevilla,es La Liga,25.0,1998.0,DF,31,15,1753,19.5,1,0,46,26,28,14,4,67.6,26,15,61,54,0,10.0,21.0,32.3,681,931,73.1,10819,3651,61,61,27,42,18,1178,57,307,477,575,46,1475,4,3.2,2.0,0.8,102.0,6.0,32.0,51.3,9.0,16.0,1.03,25.0,31.0,-6.0,-0.31,105.96691386195093,0.05134055904164289,0.0,2.3616657159155734,1.3348545350827152,1.4375356531660013,0.7187678265830006,0.20536223616657157,3.4706217912150596,1.3348545350827152,0.7701083856246435,3.1317741015402167,2.7723901882487167,0.0,0.513405590416429,1.0781517398745009,1.6583000570450657,34.96292070735881,47.79806046776954,3.7529948659440953,555.4535082715345,187.4443810610382,3.1317741015402167,3.1317741015402167,1.3861950941243584,2.1563034797490017,0.9241300627495721,60.47917855105534,2.9264118653736455,15.761551625784369,24.48944666286366,29.520821448944666,2.3616657159155734,75.72732458642328,0.20536223616657157,0.16428978893325727,0.10268111808328578,0.04107244723331432,5.236737022247575,0.3080433542498574,1.6428978893325725,2.6337706788362802,0.46206503137478605,0.8214489446662863,0.05288077581289218,1.2835139760410725,1.5915573302909298,-0.3080433542498574,-0.0159155733029093
2616,Ahmed Touba,dz ALG,DF,Lecce,it Serie A,25.0,1998.0,DF,6,3,277,3.1,1,0,6,4,3,3,0,75.0,4,7,13,20,0,5.0,6.0,45.5,115,137,83.9,2095,472,2,2,0,4,0,176,35,106,67,81,0,217,0,0.0,0.0,0.0,16.0,6.0,1.0,8.1,2.0,3.0,0.67,1.0,7.0,-6.0,-1.95,849.9638989169674,0.3249097472924188,0.0,1.9494584837545126,1.2996389891696751,0.9747292418772563,0.9747292418772563,0.0,24.36823104693141,1.2996389891696751,2.2743682310469313,4.223826714801444,6.498194945848375,0.0,1.6245487364620939,1.9494584837545126,14.783393501805055,37.36462093862816,44.51263537906137,27.25992779783394,680.6859205776174,153.35740072202165,0.6498194945848376,0.6498194945848376,0.0,1.2996389891696751,0.0,57.18411552346571,11.371841155234657,34.44043321299639,21.768953068592058,26.31768953068592,0.0,70.50541516245488,0.0,0.0,0.0,0.0,5.1985559566787005,1.9494584837545126,0.3249097472924188,2.631768953068592,0.6498194945848376,0.9747292418772563,0.2176895306859206,0.3249097472924188,2.2743682310469313,-1.9494584837545126,-0.6335740072202165
2006,Aiham Ousou,sy SYR,DF,Cádiz,es La Liga,23.0,2000.0,DF,6,5,430,4.8,0,0,8,5,6,2,0,100.0,1,7,15,15,0,8.0,7.0,53.3,142,181,78.5,2765,900,7,7,0,6,2,215,19,114,93,124,2,376,0,0.0,0.2,0.0,26.0,4.0,6.0,12.6,4.0,1.0,1.17,3.0,8.0,-5.0,-1.05,419.8604651162791,0.0,0.0,1.6744186046511627,1.0465116279069768,1.255813953488372,0.41860465116279066,0.0,20.930232558139533,0.20930232558139533,1.4651162790697674,3.13953488372093,3.13953488372093,0.0,1.6744186046511627,1.4651162790697674,11.155813953488371,29.72093023255814,37.883720930232556,16.430232558139537,578.7209302325581,188.37209302325584,1.4651162790697674,1.4651162790697674,0.0,1.255813953488372,0.41860465116279066,45.0,3.9767441860465116,23.86046511627907,19.46511627906977,25.953488372093027,0.41860465116279066,78.69767441860465,0.0,0.0,0.04186046511627907,0.0,5.441860465116279,0.8372093023255813,1.255813953488372,2.6372093023255814,0.8372093023255813,0.20930232558139533,0.24488372093023253,0.627906976744186,1.6744186046511627,-1.0465116279069768,-0.21976744186046515
1832,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,25.0,1997.0,DF,21,11,1127,12.5,2,0,36,21,20,10,6,68.6,16,9,45,33,0,23.0,17.0,57.5,504,702,71.8,9001,4109,39,39,12,35,11,838,44,244,418,372,24,917,2,2.0,0.9,0.0,66.0,17.0,8.0,33.0,10.0,10.0,1.67,22.0,14.0,8.0,0.64,146.29991126885537,0.15971606033717836,0.0,2.87488908606921,1.6770186335403727,1.5971606033717836,0.7985803016858918,0.479148181011535,5.478260869565217,1.277728482697427,0.7187222715173025,3.593611357586513,2.6353149955634425,0.0,1.8367346938775508,1.3575865128660158,4.591836734693878,40.24844720496895,56.060337178349606,5.733806566104702,718.8021295474712,328.1366459627329,3.1144631765749775,3.1144631765749775,0.95829636202307,2.7950310559006213,0.878438331854481,66.92102928127773,3.513753327417924,19.48535936113576,33.380656610470275,29.707187222715174,1.91659272404614,73.22981366459628,0.15971606033717836,0.15971606033717836,0.07187222715173026,0.0,5.270629991126885,1.3575865128660158,0.6388642413487134,2.6353149955634425,0.7985803016858918,0.7985803016858918,0.1333629103815439,1.756876663708962,1.1180124223602483,0.6388642413487134,0.051109139307897074
1571,Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,fr Ligue 1,25.0,1997.0,DF,23,16,1432,15.9,1,1,34,18,12,14,8,51.4,16,17,51,29,1,18.0,21.0,46.2,663,796,83.3,10343,3289,76,76,18,45,17,949,56,269,400,645,26,1645,4,2.1,1.5,1.9,93.0,5.0,11.0,46.8,9.0,7.0,1.78,28.0,32.0,-4.0,-0.25,98.73603351955308,0.06284916201117319,0.06284916201117319,2.136871508379888,1.1312849162011174,0.7541899441340782,0.8798882681564246,0.5027932960893855,3.2304469273743015,1.005586592178771,1.068435754189944,3.205307262569832,1.8226256983240223,0.06284916201117319,1.1312849162011174,1.3198324022346368,2.903631284916201,41.66899441340782,50.02793296089386,5.235335195530726,650.0488826815642,206.71089385474863,4.776536312849162,4.776536312849162,1.1312849162011174,2.8282122905027935,1.068435754189944,59.64385474860335,3.5195530726256985,16.906424581005588,25.139664804469273,40.537709497206706,1.6340782122905029,103.38687150837988,0.25139664804469275,0.1319832402234637,0.09427374301675978,0.11941340782122904,5.844972067039105,0.3142458100558659,0.691340782122905,2.941340782122905,0.5656424581005587,0.4399441340782123,0.11187150837988827,1.7597765363128492,2.011173184357542,-0.25139664804469275,-0.015712290502793297
2035,Aitor Paredes,es ESP,DF,Athletic Club,es La Liga,23.0,2000.0,DF,34,31,2704,30.0,9,1,20,11,11,9,0,50.0,23,33,53,104,0,60.0,37.0,61.9,1331,1556,85.5,26700,10013,107,107,4,68,6,1799,158,915,852,1004,6,2607,0,0.2,0.4,-0.2,137.0,37.0,11.0,79.1,24.0,3.0,1.76,47.0,27.0,20.0,0.67,67.73298816568047,0.2995562130177515,0.03328402366863905,0.665680473372781,0.3661242603550296,0.3661242603550296,0.2995562130177515,0.0,1.6642011834319528,0.7655325443786982,1.0983727810650887,1.7640532544378698,3.4615384615384617,0.0,1.997041420118343,1.231508875739645,2.0602810650887573,44.30103550295858,51.789940828402365,2.845784023668639,888.6834319526628,333.27292899408286,3.5613905325443787,3.5613905325443787,0.1331360946745562,2.2633136094674557,0.1997041420118343,59.877958579881664,5.258875739644971,30.454881656804734,28.357988165680474,33.41715976331361,0.1997041420118343,86.77144970414201,0.0,0.006656804733727811,0.013313609467455622,-0.006656804733727811,4.55991124260355,1.231508875739645,0.3661242603550296,2.632766272189349,0.7988165680473372,0.09985207100591716,0.058579881656804736,1.5643491124260354,0.8986686390532544,0.665680473372781,0.022300295857988164
2293,Aitor Ruibal,es ESP,"DF,FW",Betis,es La Liga,27.0,1996.0,DF,18,11,1017,11.3,5,0,46,27,28,13,5,54.2,12,14,60,33,1,4.0,9.0,30.8,445,586,75.9,7163,2899,54,54,11,37,14,744,36,232,318,380,22,1016,1,1.3,0.8,-0.3,78.0,16.0,13.0,29.7,6.0,7.0,1.33,14.0,16.0,-2.0,-0.18,202.92035398230087,0.44247787610619466,0.0,4.070796460176991,2.3893805309734515,2.47787610619469,1.1504424778761062,0.44247787610619466,4.79646017699115,1.0619469026548671,1.238938053097345,5.3097345132743365,2.920353982300885,0.08849557522123894,0.35398230088495575,0.7964601769911505,2.7256637168141595,39.38053097345133,51.858407079646014,6.716814159292036,633.8938053097345,256.5486725663717,4.778761061946903,4.778761061946903,0.9734513274336284,3.2743362831858405,1.238938053097345,65.84070796460176,3.185840707964602,20.530973451327434,28.141592920353986,33.6283185840708,1.9469026548672568,89.91150442477877,0.08849557522123894,0.11504424778761062,0.07079646017699115,-0.02654867256637168,6.902654867256637,1.415929203539823,1.1504424778761062,2.6283185840707963,0.5309734513274336,0.6194690265486725,0.1176991150442478,1.238938053097345,1.415929203539823,-0.17699115044247787,-0.01592920353982301
753,Alberto Dossena,it ITA,DF,Cagliari,it Serie A,24.0,1998.0,DF,35,33,2977,33.1,5,0,55,35,43,12,0,66.7,50,45,100,172,2,118.0,68.0,63.4,1042,1305,79.8,22274,7809,89,89,12,71,4,1720,270,930,748,774,9,2159,4,2.1,1.3,1.9,190.0,38.0,42.0,87.0,30.0,2.0,1.0,36.0,51.0,-15.0,-0.45,22.764528048370845,0.15115888478333894,0.0,1.6627477326167284,1.0581121934833726,1.299966409136715,0.36278132348001346,0.0,2.0164595230097415,1.5115888478333892,1.3604299630500503,3.0231776956667784,5.19986563654686,0.06046355391333557,3.567349680886799,2.0557608330534096,1.9166946590527376,31.501511588847833,39.45246892845146,2.4124958011420894,673.3825999328183,236.07994625461873,2.690628149143433,2.690628149143433,0.36278132348001346,2.1464561639234128,0.12092710782667114,51.99865636546859,8.162579778300303,28.11555256970104,22.613369163587507,23.399395364460865,0.2720859926100101,65.27040644944574,0.12092710782667114,0.06348673160900235,0.039301310043668124,0.057440376217668794,5.744037621766879,1.1488075243533757,1.2697346321800471,2.6301645952300974,0.9069533087000337,0.06046355391333557,0.030231776956667785,1.0883439704400404,1.541820624790057,-0.45347665435001683,-0.013604299630500504
1800,Alberto Moreno,es ESP,DF,Villarreal,es La Liga,31.0,1992.0,DF,27,17,1484,16.5,5,2,31,21,19,10,2,33.3,12,24,55,33,0,10.0,13.0,43.5,586,733,79.9,10373,3766,55,55,16,35,23,885,53,279,349,402,26,1033,2,1.6,1.8,0.4,76.0,24.0,14.0,43.4,3.0,10.0,1.48,37.0,26.0,11.0,0.67,109.16442048517521,0.3032345013477089,0.12129380053908356,1.8800539083557952,1.2735849056603774,1.1522911051212938,0.6064690026954178,0.12129380053908356,2.019541778975741,0.7277628032345014,1.4555256064690028,3.335579514824798,2.001347708894879,0.0,0.6064690026954178,0.7884097035040432,2.6381401617250675,35.539083557951486,44.45417789757412,4.845687331536388,629.0902964959569,228.39622641509433,3.335579514824798,3.335579514824798,0.9703504043126685,2.1226415094339623,1.394878706199461,53.67250673854447,3.214285714285714,16.920485175202156,21.16576819407008,24.380053908355794,1.5768194070080863,62.64824797843665,0.12129380053908356,0.09703504043126686,0.1091644204851752,0.024258760107816715,4.609164420485175,1.4555256064690028,0.8490566037735848,2.6320754716981134,0.18194070080862534,0.6064690026954178,0.08975741239892183,2.243935309973046,1.5768194070080863,0.6671159029649596,0.040633423180592994
195,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,19.0,2003.0,DF,18,15,1378,15.3,1,0,20,11,11,6,3,63.6,14,5,25,21,1,12.0,13.0,48.0,694,817,84.9,9879,2231,41,41,13,26,20,979,35,215,394,567,73,2213,1,1.2,1.5,-0.2,67.0,9.0,18.0,40.3,12.0,3.0,2.11,29.0,17.0,12.0,0.78,12.735849056603774,0.06531204644412192,0.0,1.3062409288824384,0.718432510885341,0.718432510885341,0.39187227866473145,0.19593613933236573,4.153846153846154,0.9143686502177067,0.3265602322206096,1.6328011611030477,1.3715529753265603,0.06531204644412192,0.7837445573294629,0.8490566037735848,3.1349782293178516,45.326560232220615,53.359941944847606,5.544992743105951,645.2177068214804,145.711175616836,2.6777939042089987,2.6777939042089987,0.8490566037735848,1.6981132075471697,1.3062409288824384,63.94049346879535,2.285921625544267,14.042089985486212,25.732946298984032,37.03193033381712,4.7677793904209,144.5355587808418,0.06531204644412192,0.0783744557329463,0.09796806966618286,-0.013062409288824385,4.375907111756168,0.5878084179970973,1.1756168359941945,2.632075471698113,0.7837445573294629,0.19593613933236573,0.13780841799709725,1.8940493468795356,1.1103047895500726,0.7837445573294629,0.0509433962264151
2149,Alejandro Pozo Pozo,es ESP,"DF,MF",Almería,es La Liga,24.0,1999.0,DF,21,9,976,10.8,3,0,19,12,11,6,2,60.0,14,7,26,21,0,5.0,9.0,35.7,443,598,74.1,7276,2929,44,44,13,36,15,708,28,186,340,353,22,758,0,0.6,0.8,-0.6,50.0,16.0,6.0,28.5,4.0,12.0,0.43,8.0,24.0,-16.0,-1.48,198.16598360655738,0.2766393442622951,0.0,1.7520491803278688,1.1065573770491803,1.014344262295082,0.5532786885245902,0.18442622950819673,5.532786885245901,1.290983606557377,0.6454918032786885,2.3975409836065573,1.9364754098360655,0.0,0.4610655737704918,0.8299180327868853,3.2920081967213117,40.85040983606557,55.14344262295082,6.832991803278689,670.9426229508197,270.0922131147541,4.057377049180328,4.057377049180328,1.1987704918032787,3.319672131147541,1.3831967213114753,65.28688524590164,2.581967213114754,17.151639344262293,31.352459016393443,32.55122950819672,2.028688524590164,69.89754098360656,0.0,0.05532786885245901,0.07377049180327869,-0.05532786885245901,4.610655737704918,1.4754098360655739,0.5532786885245902,2.6280737704918034,0.36885245901639346,1.1065573770491803,0.039651639344262295,0.7377049180327869,2.2131147540983607,-1.4754098360655739,-0.13647540983606557
2168,Aleksandar Radovanović,rs SRB,DF,Almería,es La Liga,29.0,1993.0,DF,9,8,569,6.3,2,0,8,7,7,1,0,100.0,8,11,19,48,0,14.0,9.0,60.9,181,197,91.9,3645,1019,5,5,1,1,0,279,68,177,100,110,0,142,0,0.0,0.0,0.0,13.0,7.0,2.0,16.6,4.0,1.0,1.22,10.0,10.0,0.0,0.0,342.91739894551847,0.3163444639718805,0.0,1.265377855887522,1.1072056239015817,1.1072056239015817,0.15817223198594024,0.0,15.817223198594025,1.265377855887522,1.7398945518453426,3.005272407732865,7.592267135325132,0.0,2.2144112478031635,1.4235500878734622,9.63268892794376,28.629173989455182,31.15992970123023,14.53602811950791,576.5377855887522,161.1775043936731,0.7908611599297013,0.7908611599297013,0.15817223198594024,0.15817223198594024,0.0,44.13005272407733,10.755711775043936,27.99648506151142,15.817223198594025,17.398945518453427,0.0,22.460456942003514,0.0,0.0,0.0,0.0,2.0562390158172232,1.1072056239015817,0.3163444639718805,2.6256590509666085,0.632688927943761,0.15817223198594024,0.19297012302284708,1.5817223198594026,1.5817223198594026,0.0,0.0
2398,Aleksandar Sedlar,rs SRB,DF,Alavés,es La Liga,31.0,1991.0,DF,11,11,946,10.5,2,0,14,10,10,4,0,62.5,8,13,27,43,0,17.0,18.0,48.6,343,405,84.7,6944,2813,26,26,2,31,0,497,76,277,204,247,6,794,0,0.1,0.1,-0.1,49.0,14.0,4.0,27.7,8.0,0.0,1.09,10.0,14.0,-4.0,-0.38,228.13953488372093,0.19027484143763215,0.0,1.331923890063425,0.9513742071881607,0.9513742071881607,0.3805496828752643,0.0,5.946088794926004,0.7610993657505286,1.236786469344609,2.568710359408034,4.090909090909091,0.0,1.617336152219873,1.7124735729386893,4.6236786469344615,32.63213530655391,38.53065539112051,8.058139534883722,660.6342494714587,267.6215644820296,2.473572938689218,2.473572938689218,0.19027484143763215,2.9492600422832984,0.0,47.28329809725158,7.23044397463002,26.35306553911205,19.408033826638476,23.49894291754757,0.5708245243128964,75.53911205073996,0.0,0.009513742071881607,0.009513742071881607,-0.009513742071881607,4.661733615221987,1.331923890063425,0.3805496828752643,2.6353065539112053,0.7610993657505286,0.0,0.10369978858350952,0.9513742071881607,1.331923890063425,-0.3805496828752643,-0.03615221987315011
