Nom du joueur,Équipe,Poste,Tacles réussis/90,Interceptions/90,Dégagements/90,Blocs/90,Fautes/90,Cartons jaunes/90,Passes progressives/90,Conduites progressives/90
Jannik Müller,Darmstadt 98,"DF,MF",1.2698412698412698,1.349206349206349,3.095238095238095,1.9047619047619049,1.507936507936508,0.3968253968253968,2.46031746031746,0.6349206349206349
Jarell Quansah,Liverpool,DF,1.6638655462184877,1.2857142857142856,2.9495798319327733,1.2100840336134455,0.7563025210084033,0.0756302521008403,5.067226890756302,0.9831932773109244
Jarrad Branthwaite,Everton,DF,0.9242618741976892,1.4441591784338896,4.70795892169448,1.4730423620025674,0.7220795892169448,0.2310654685494223,2.1373555840821568,0.0577663671373555
Jaume Costa,Mallorca,DF,1.177170035671819,0.8561236623067776,1.872770511296076,0.7491082045184304,1.33769322235434,0.3745541022592152,2.67538644470868,1.8192627824019023
Javi Galán,Real Sociedad,DF,1.702493551160791,1.0834049871023217,1.3155631986242475,1.8572656921754085,1.6251074806534824,0.3095442820292347,3.4823731728288907,3.5597592433361993
Javi Hernández,Cádiz,DF,0.8591885441527447,0.6801909307875895,2.577565632458234,1.2171837708830548,1.6109785202863962,0.3579952267303102,3.3651551312649164,1.431980906921241
Javi López,Alavés,DF,0.4526404023470243,0.3772003352891869,2.904442581726739,0.9430008382229672,0.9430008382229672,0.113160100586756,3.4702430846605195,1.9991617770326908
Javier Manquillo,Celta Vigo,"DF,MF",1.3306451612903227,0.3629032258064516,2.056451612903226,1.6935483870967742,1.6935483870967742,0.3629032258064516,3.0241935483870965,0.6048387096774194
Jayden Bogle,Sheffield Utd,DF,1.1621233859397415,1.0329985652797704,3.131276901004304,1.3558106169296986,1.2266857962697275,0.2905308464849354,1.9368723098995697,1.2266857962697275
Jean-Charles Castelletto,Nantes,DF,0.9496753246753248,1.168831168831169,2.958603896103896,0.6939935064935064,1.2053571428571428,0.1826298701298701,3.6525974025974026,0.8766233766233766
Jean-Clair Todibo,Nice,DF,0.950584685024519,1.2900792153904188,3.293096944549226,1.154281403244059,0.8487363259147491,0.0678989060731799,5.092417955488495,1.0863824971708789
Jean-Kevin Duverne,Nantes,DF,1.268545994065282,1.201780415430267,2.2700296735905043,1.1350148367952522,1.9362017804154303,0.3338278931750742,4.27299703264095,1.201780415430267
Jeanuël Belocian,Rennes,DF,1.367403314917127,0.8080110497237569,3.0455801104972373,1.1187845303867403,0.7458563535911602,0.0,3.729281767955801,0.9944751381215468
Jeffrey Gouweleeuw,Augsburg,DF,0.7983031237948323,1.214809101426919,3.7485537986887776,1.5271885846509836,0.8677207867335134,0.2429618202853837,4.963362900115697,1.1453914384882375
Jeremie Frimpong,Leverkusen,DF,0.6796979120390937,0.2798756108396268,0.6796979120390937,1.039537983118614,0.8396268325188805,0.2398933807196801,1.9591292758773875,6.1172812083518435
Jeremy Toljan,Sassuolo,DF,0.4320691310609698,0.6913106096975515,2.117138742198752,0.7345175228036487,0.4320691310609698,0.0432069131060969,3.4133461353816608,1.512241958713394
Jesus Vazquez,Valencia,"DF,MF",1.5083798882681565,0.3770949720670391,3.016759776536313,2.136871508379888,1.005586592178771,0.1256983240223463,1.8854748603351952,1.6340782122905029
Jesús Areso,Osasuna,DF,0.81203007518797,0.6090225563909775,1.9624060150375944,1.218045112781955,1.0150375939849623,0.1015037593984962,3.586466165413534,2.6390977443609023
Jesús Navas,Sevilla,DF,1.2131802296555168,0.9885172241637544,2.1567648527209187,0.6739890164752871,0.5391912131802297,0.2695956065901148,4.628057913130305,2.4263604593110335
Jhoanner Chávez,Lens,DF,0.9355509355509356,0.9355509355509356,2.0582120582120584,0.3742203742203742,1.8711018711018712,0.1871101871101871,2.806652806652807,0.7484407484407485
Jhon Lucumí,Bologna,DF,1.1772665764546684,0.6495263870094723,2.760487144790257,1.2990527740189446,0.4059539918809201,0.040595399188092,3.7753721244925575,1.1366711772665763
Joachim Andersen,Crystal Palace,DF,0.9224011713030746,1.0805270863836016,5.455344070278184,0.869692532942899,1.1332357247437774,0.1844802342606149,3.8740849194729137,0.5534407027818448
Joakim Mæhle,Wolfsburg,"DF,MF",1.4314845024469822,1.064437194127243,2.3858075040783033,1.5783034257748778,0.697389885807504,0.1835236541598695,4.367862969004894,3.0831973898858074
Joe Gomez,Liverpool,DF,1.5621500559910415,0.9574468085106382,2.51959686450168,1.3101903695408734,1.4109742441209407,0.251959686450168,5.03919372900336,2.217245240761478
Joe Scally,Gladbach,DF,1.1270125223613596,0.7245080500894455,3.13953488372093,1.2477638640429338,0.6440071556350626,0.1610017889087656,3.0187835420393556,1.569767441860465
Joe Worrall,Nott'ham Forest,DF,1.0250569476082003,0.6150341685649203,6.560364464692483,1.0250569476082003,0.6150341685649203,0.0,1.6400911161731206,0.0
Joel Mvuka,Lorient,"DF,FW",1.370558375634518,0.9137055837563453,0.4568527918781725,0.4568527918781725,0.4568527918781725,0.4568527918781725,0.4568527918781725,1.8274111675126905
Joel Ward,Crystal Palace,DF,1.2727272727272727,0.6363636363636364,4.2727272727272725,0.7727272727272727,1.0,0.1818181818181818,3.0,0.7272727272727273
Johan Mojica,Osasuna,DF,0.9701126898579128,0.926016658500735,1.763841254287114,0.6614404703576678,0.9701126898579128,0.0440960313571778,3.615874571288584,2.5134737873591377
Johan Vásquez,Genoa,DF,1.0421052631578949,1.4210526315789471,3.568421052631579,1.5789473684210529,1.136842105263158,0.1894736842105263,2.557894736842105,0.9157894736842104
John Brooks,Hoffenheim,DF,0.8771929824561403,1.5789473684210529,6.374269005847953,1.6959064327485378,0.935672514619883,0.3508771929824561,3.567251461988304,0.2923976608187134
John Egan,Sheffield Utd,DF,0.7468879668049793,2.427385892116183,7.2821576763485485,1.867219917012448,1.120331950207469,0.3734439834024896,0.933609958506224,0.0
John Stones,Manchester City,"DF,MF",0.0845864661654135,0.8458646616541353,1.776315789473684,0.9304511278195488,0.3383458646616541,0.169172932330827,4.821428571428571,1.3533834586466165
Jon Aramburu,Real Sociedad,DF,2.4861878453038675,1.160220994475138,2.81767955801105,1.3259668508287292,1.8232044198895028,0.4972375690607734,4.30939226519337,0.9944751381215468
Jon Pacheco,Real Sociedad,DF,0.8846657929226737,0.5897771952817824,3.125819134993447,1.0026212319790302,1.710353866317169,0.4718217562254259,3.125819134993447,0.5307994757536042
Jonas Föhrenbach,Heidenheim,DF,0.7747489239598278,1.0007173601147776,2.259684361549498,1.0975609756097562,0.4842180774748924,0.0645624103299856,3.098995695839311,1.4203730272596844
Jonathan Clauss,Marseille,DF,0.8704061895551258,1.5667311411992264,2.001934235976789,0.7398452611218568,0.4787234042553191,0.0870406189555125,5.9622823984526105,2.5676982591876207
Jonathan Gradit,Lens,DF,0.8522727272727273,1.5767045454545454,2.599431818181818,1.2784090909090908,1.3210227272727273,0.3835227272727272,7.542613636363636,0.8948863636363636
Jonathan Tah,Leverkusen,DF,0.3078677309007981,0.7867730900798175,3.3181299885974913,0.9578107183580388,1.12884834663626,0.2052451539338654,4.549600912200685,0.5815279361459521
Jonny Evans,Manchester Utd,DF,0.9051724137931034,1.4870689655172415,4.913793103448276,1.6163793103448274,1.0991379310344829,0.1293103448275862,2.3922413793103448,0.4525862068965517
Jordan Beyer,Burnley,DF,1.458670988654781,1.1669367909238249,4.959481361426256,1.6045380875202593,0.8022690437601296,0.4376012965964344,1.8233387358184765,0.6564019448946515
Jordan Lotomba,Nice,DF,1.3968957871396896,0.7982261640798226,1.2971175166297118,1.496674057649667,0.5986696230598669,0.1995565410199556,2.5942350332594235,1.7960088691796008
Jordan Zemura,Udinese,DF,1.3872832369942196,1.1271676300578035,1.8208092485549132,0.4335260115606936,1.300578034682081,0.0867052023121387,2.7745664739884393,1.9942196531791907
Jordy Makengo,Freiburg,DF,0.9649122807017544,0.9649122807017544,3.245614035087719,1.4035087719298245,1.2280701754385963,0.087719298245614,4.56140350877193,2.3684210526315788
Jorge Cuenca,Villarreal,DF,1.3295975547631178,0.9628120224146716,5.226693835965359,1.1920529801324504,1.1462047885888946,0.3209373408048904,3.576158940397351,0.5043301069791136
Jorge Herrando,Osasuna,DF,1.04014598540146,0.8211678832116788,3.7773722627737225,1.094890510948905,1.4233576642335768,0.218978102189781,1.916058394160584,0.1642335766423357
Jorge Meré,Cádiz,DF,0.9361069836552748,1.0698365527488856,4.413075780089153,0.6686478454680534,0.1337295690936107,0.0,2.0059435364041605,0.2674591381872214
Joseba Zaldúa,Cádiz,DF,1.534090909090909,0.2556818181818182,2.5568181818181817,0.7670454545454545,1.7897727272727273,0.3835227272727272,1.917613636363636,0.8948863636363636
Joseph Aidoo,Celta Vigo,DF,0.6633906633906634,0.8845208845208845,6.191646191646192,0.6633906633906634,0.8845208845208845,0.0,2.6535626535626538,0.4422604422604422
Joseph Okumu,Reims,DF,1.4457831325301205,1.8072289156626504,5.783132530120481,1.3941480206540449,0.8777969018932875,0.1549053356282272,4.853700516351118,0.7745266781411358
Josh Doig,Sassuolo,DF,0.704095720202485,0.6626783248964565,1.5738610216290845,1.2839392544868844,0.621260929590428,0.2899217671421997,1.3667740450989416,1.242521859180856
Josh Wilson-Esbrand,Reims,"DF,MF",0.7809110629067245,1.1713665943600868,1.3665943600867678,0.9761388286334056,1.1713665943600868,0.1952277657266811,3.7093275488069417,2.1475054229934925
Josha Vagnoman,Stuttgart,DF,1.3693998309382924,0.1521555367709214,1.2172442941673711,0.8368554522400676,0.8368554522400676,0.1521555367709214,2.510566356720203,1.4454775993237532
Josip Juranović,Union Berlin,DF,0.973724884080371,0.8346213292117465,1.8778979907264295,1.1823802163833077,0.2782071097372488,0.2782071097372488,3.616692426584235,1.5301391035548686
Josip Stanišić,Leverkusen,DF,1.4274385408406025,0.6423473433782712,1.8556701030927836,1.2846946867565423,0.3568596352101506,0.2141157811260904,6.566217287866773,3.4972244250594766
Josuha Guilavogui,Mainz 05,DF,2.2004889975550124,2.860635696821516,4.621026894865525,2.860635696821516,1.1002444987775062,0.2200488997555012,1.9804400977995111,0.2200488997555012
José Luis Gayà,Valencia,DF,1.809045226130653,0.5527638190954774,2.1105527638190953,0.9045226130653268,1.206030150753769,0.100502512562814,3.618090452261306,2.0603015075376887
José María Giménez,Atlético Madrid,DF,0.6787330316742082,0.6787330316742082,6.447963800904977,1.0859728506787332,1.1538461538461535,0.3393665158371041,1.7647058823529411,0.1357466063348416
João Cancelo,Barcelona,DF,1.5821014782261285,1.0427487015581305,2.121454254894127,1.2584898122253296,1.4382740711146622,0.2516979624450659,5.069916100679185,3.811426288453855
João Ferreira,Udinese,DF,2.0746432491767286,1.432491767288694,4.3962678375411635,1.3336992316136114,1.7288693743139407,0.4445664105378704,3.0131723380900106,0.938529088913282
Joël Matip,Liverpool,DF,0.6914212548015365,1.0371318822023048,4.955185659411011,1.8437900128040972,0.8066581306017926,0.2304737516005121,3.9180537772087063,0.9218950064020486
Joël Veltman,Brighton,DF,2.3236775818639797,1.0201511335012594,3.2304785894206547,0.9634760705289672,0.9634760705289672,0.2267002518891687,4.817380352644836,1.3602015113350123
Joško Gvardiol,Manchester City,DF,1.2757731958762886,1.0438144329896908,1.4304123711340204,1.3917525773195876,0.7731958762886598,0.1159793814432989,5.257731958762887,2.4355670103092786
Juan Cruz Armada,Osasuna,DF,0.8098380323935213,0.647870425914817,2.1055788842231555,0.7558488302339532,1.079784043191362,0.1619676064787042,4.157168566286743,0.8638272345530893
Juan Cuadrado,Inter,DF,1.0112359550561798,0.3370786516853932,0.6741573033707865,2.0224719101123596,1.348314606741573,0.3370786516853932,3.7078651685393256,5.730337078651686
Juan David Cabal,Hellas Verona,DF,1.623246492985972,1.56312625250501,3.306613226452906,1.8036072144288575,1.623246492985972,0.3607214428857715,4.208416833667335,1.56312625250501
Juan Foyth,Villarreal,DF,1.271186440677966,1.0169491525423728,3.728813559322034,1.440677966101695,1.5254237288135593,0.0847457627118644,4.322033898305085,1.6101694915254237
Juan Herzog,Las Palmas,DF,1.5410958904109588,0.6164383561643836,5.23972602739726,1.2328767123287672,0.3082191780821918,0.3082191780821918,0.9246575342465752,0.0
Juan Jesus,Napoli,DF,0.8081285444234405,0.9782608695652174,2.8497164461247633,0.9782608695652174,1.1909262759924386,0.2977315689981096,3.487712665406427,0.2551984877126654
Juan Miranda,Betis,DF,1.16254036598493,0.9203444564047364,3.0032292787944024,1.5016146393972012,1.017222820236814,0.38751345532831,4.989235737351992,1.6953713670613564
Juanlu Sánchez,Sevilla,DF,2.6672311600338694,0.9144792548687553,2.743437764606266,1.8289585097375105,0.838272650296359,0.1524132091447925,3.8103302286198137,3.2006773920406437
Juanpe,Girona,DF,0.96514745308311,0.8445040214477211,6.032171581769437,2.050938337801609,0.6032171581769437,0.4825737265415549,1.6890080428954422,0.3619302949061662
Jules Koundé,Barcelona,DF,0.7140393239047946,0.776129699896516,2.5767506036564334,0.9934460158675404,0.6829941359089341,0.1241807519834425,7.606071058985857,2.080027595722663
Julian Araujo,Las Palmas,DF,1.3543091655266757,0.615595075239398,3.20109439124487,1.4158686730506156,0.8002735978112175,0.307797537619699,4.555403556771545,1.4158686730506156
Julian Chabot,Köln,DF,1.3984461709211988,1.498335183129856,4.827968923418424,2.197558268590455,0.932297447280799,0.2996670366259711,2.3640399556048837,0.5660377358490566
Julian Ryerson,Dortmund,DF,1.1714770797962648,0.5093378607809846,1.7826825127334465,1.5789473684210529,0.9168081494057726,0.1528013582342954,3.2597623089983023,2.0882852292020373
Julien Laporte,Lorient,DF,0.693069306930693,0.5445544554455445,5.742574257425742,1.7821782178217822,0.9900990099009902,0.198019801980198,2.772277227722772,0.2475247524752475
Julien Le Cardinal,Lens,DF,0.3389830508474576,0.0,0.0,0.3389830508474576,0.3389830508474576,0.5084745762711864,0.6779661016949152,0.1694915254237288
Julián Malatini,Werder Bremen,DF,1.9435215946843851,1.9435215946843851,3.8870431893687702,1.196013289036545,1.495016611295681,0.1495016611295681,4.036544850498339,1.345514950166113
Junior Sambia,Salernitana,"DF,MF",0.436046511627907,0.9593023255813954,2.441860465116279,1.3081395348837208,0.7848837209302325,0.3488372093023256,3.5755813953488373,2.005813953488372
Jérôme Boateng,Salernitana,DF,0.0,1.512605042016807,7.9411764705882355,2.26890756302521,0.7563025210084033,0.0,3.403361344537815,0.0
Jérôme Roussillon,Union Berlin,DF,1.077127659574468,0.598404255319149,3.1117021276595747,1.555851063829787,0.4787234042553191,0.2393617021276595,4.547872340425531,1.196808510638298
Kaiky,Almería,DF,0.6883365200764818,0.5162523900573613,4.990439770554493,1.548757170172084,1.2045889101338434,0.3441682600382409,4.130019120458891,0.6883365200764818
Kamil Piątkowski,Granada,DF,1.7821782178217822,1.4257425742574257,4.99009900990099,1.0693069306930694,0.5346534653465347,0.1782178217821782,1.7821782178217822,0.3564356435643564
Kassoum Ouattara,Monaco,"DF,FW",1.6981132075471697,1.839622641509434,2.830188679245283,1.5566037735849056,1.4150943396226414,0.2830188679245283,3.1132075471698113,4.528301886792453
Kelvin Amian,Nantes,DF,0.7894736842105263,0.7894736842105263,3.1578947368421053,0.6766917293233082,1.4661654135338344,0.225563909774436,3.1578947368421053,1.3533834586466165
Kenny Lala,Brest,DF,1.5454545454545454,0.8484848484848484,2.2727272727272725,0.8181818181818181,0.7272727272727273,0.2121212121212121,6.0606060606060606,1.3636363636363638
Kenny Tete,Fulham,DF,1.7647058823529411,1.6608996539792389,3.633217993079585,1.0380622837370244,1.6608996539792389,0.2076124567474048,5.6055363321799305,2.0761245674740487
Keven Schlotterbeck,Bochum,DF,0.9061784897025172,1.3592677345537758,4.283752860411899,1.3592677345537758,1.482837528604119,0.3707093821510298,3.8306636155606406,0.3707093821510298
Kevin Akpoguma,Hoffenheim,DF,1.4767547857793983,1.4767547857793983,2.625341841385597,2.2971741112123976,1.2306289881494987,0.5742935278030994,4.512306289881495,0.820419325432999
Kevin Bonifazi,Frosinone,DF,0.6766917293233082,0.6766917293233082,2.0300751879699246,0.225563909774436,0.9022556390977444,0.0,1.5789473684210529,0.4511278195488721
Kevin Danso,Lens,DF,0.4745762711864407,0.7796610169491525,3.898305084745763,1.4576271186440677,0.7796610169491525,0.2033898305084746,4.508474576271186,0.9152542372881356
Kevin Mbabu,Augsburg,DF,1.714704445530044,1.0552027357107965,2.1104054714215925,1.2750366389838788,1.978505129457743,0.2198339032730825,3.6932095749877862,3.077674645823156
Kevin Vogt,Union Berlin,DF,0.3065859197577593,0.2384557153671461,2.4526873580620743,0.7494322482967449,0.579106737320212,0.2384557153671461,1.39666919000757,0.0340651021953065
Kevin Vázquez,Celta Vigo,DF,1.6714285714285717,0.6428571428571428,3.214285714285714,1.4142857142857144,1.4142857142857144,0.3857142857142857,3.6,0.7714285714285715
Kieran Tierney,Real Sociedad,DF,1.7447495961227786,0.7269789983844911,3.27140549273021,1.5993537964458806,0.4361873990306946,0.0726978998384491,5.597738287560582,1.5993537964458806
Kieran Trippier,Newcastle Utd,DF,1.086762075134168,0.9660107334525938,2.2942754919499104,1.6502683363148478,1.086762075134168,0.201252236135957,6.319320214669052,1.368515205724508
Kike Salas,Sevilla,DF,1.2897196261682242,1.457943925233645,5.102803738317757,1.4018691588785046,1.794392523364486,0.5607476635514018,3.4205607476635516,0.616822429906542
Kiko Femenía,Villarreal,DF,1.421351863550221,1.762476310802274,2.558433354390398,1.1939355653821857,1.421351863550221,0.4548325963360707,5.685407454200884,2.615287428932407
Kilian Fischer,Wolfsburg,"DF,MF",1.8556701030927836,0.3092783505154639,3.711340206185567,2.474226804123711,1.2371134020618555,0.3092783505154639,1.8556701030927836,1.8556701030927836
Kiliann Sildillia,Freiburg,DF,0.946843853820598,1.0963455149501662,3.1893687707641196,1.6445182724252494,1.4451827242524915,0.0996677740863787,3.488372093023256,1.0963455149501662
Kim Min-jae,Bayern Munich,DF,1.0964467005076142,2.0558375634517767,3.197969543147208,1.3248730964467006,0.868020304568528,0.1370558375634517,5.9847715736040605,0.6395939086294417
Kingsley Ehizibue,Udinese,DF,1.3193717277486912,0.7539267015706808,3.392670157068063,1.9790575916230368,1.130890052356021,0.3769633507853404,1.413612565445026,1.6963350785340314
Klaus Gjasula,Darmstadt 98,"DF,MF",1.4526779163609684,1.2545854732208364,2.7732942039618487,1.7168011738811446,1.5187087307410123,0.4622157006603081,4.622157006603081,0.5282465150403521
Ko Itakura,Gladbach,"DF,MF",1.1842105263157894,1.2406015037593985,3.496240601503759,1.8045112781954888,1.5789473684210529,0.5075187969924811,2.0300751879699246,0.7894736842105263
Koffi Djidji,Torino,DF,1.067193675889328,1.1857707509881423,2.3715415019762847,1.1857707509881423,1.3043478260869563,0.2371541501976284,2.2529644268774702,0.4743083003952569
Koffi Kouao,Metz,DF,1.3604651162790695,1.3604651162790695,3.976744186046512,0.9418604651162792,1.6744186046511629,0.2093023255813953,3.0348837209302326,1.0465116279069768
Koni De Winter,Genoa,DF,0.9453781512605044,0.7941176470588235,2.9495798319327733,1.134453781512605,1.399159663865546,0.3025210084033614,2.8739495798319323,0.7941176470588235
Konrad Laimer,Bayern Munich,"DF,MF",1.8284424379232505,0.9142212189616252,0.6602708803611739,2.1331828442437923,1.4221218961625284,0.1523702031602709,6.450338600451468,3.148984198645598
Konstantinos Mavropanos,West Ham,DF,0.96,1.38,4.74,1.26,0.9,0.12,2.28,0.6000000000000001
Kostas Manolas,Salernitana,DF,0.9221311475409836,0.3688524590163934,3.6885245901639343,1.8442622950819672,0.9221311475409836,0.0,1.8442622950819672,0.0
Kostas Tsimikas,Liverpool,DF,1.7231222385861562,0.7952871870397643,1.325478645066274,1.1929307805596463,1.4580265095729017,0.0,4.108983799705449,3.1811487481590572
Kristoffer Ajer,Brentford,DF,1.0316593886462884,1.2281659388646289,3.881004366812227,1.277292576419214,1.2281659388646289,0.2456331877729257,2.9967248908296944,1.0807860262008733
Krépin Diatta,Monaco,"DF,FW",1.492537313432836,1.1940298507462688,1.6417910447761197,1.2686567164179106,1.343283582089552,0.1492537313432836,5.970149253731344,3.582089552238806
Kurt Zouma,West Ham,DF,0.5391120507399577,0.919661733615222,5.073995771670191,1.2050739957716703,0.7610993657505286,0.095137420718816,1.680761099365751,0.2219873150105708
Kyle Walker,Manchester City,DF,0.7806288398988074,0.8782074448861582,1.3010480664980122,0.6179978315865559,0.748102638236357,0.0650524033249006,5.106613661004698,2.4069389230213227
Kévin Keben Biakolo,Toulouse,DF,0.345489443378119,1.381957773512476,2.9366602687140113,1.2092130518234163,1.7274472168905948,0.1727447216890595,2.2456813819577732,0.8637236084452974
Lautaro Gianetti,Udinese,DF,0.5714285714285714,2.7142857142857144,5.571428571428571,1.4285714285714284,1.2857142857142856,0.5714285714285714,0.5714285714285714,0.2857142857142857
Leart Paqarada,Köln,DF,0.9209302325581394,0.8372093023255813,2.511627906976744,1.4232558139534883,0.586046511627907,0.0,3.767441860465116,2.1767441860465113
Leny Yoro,Lille,DF,0.8417508417508418,1.2121212121212122,3.265993265993266,0.6734006734006733,0.6734006734006733,0.1683501683501683,2.28956228956229,0.2693602693602693
Leo Skiri Østigård,Napoli,DF,0.6646153846153846,0.8861538461538462,3.6,0.9969230769230768,0.6646153846153846,0.1661538461538461,4.2092307692307696,0.72
Leonardo Balerdi,Marseille,DF,1.9815059445178336,2.0211360634081905,3.6063408190224577,1.5059445178335535,0.9907529722589168,0.23778071334214,4.834874504623514,0.7529722589167768
Leonardo Bonucci,Union Berlin,DF,0.9782608695652174,1.3695652173913044,3.130434782608696,0.9782608695652174,0.391304347826087,0.0,4.108695652173913,0.0
Leonardo Spinazzola,Roma,DF,0.4801829268292683,0.2057926829268292,1.0289634146341464,0.5487804878048781,0.5487804878048781,0.0,3.567073170731707,7.408536585365854
Leonidas Stergiou,Stuttgart,DF,1.2121212121212122,0.7575757575757576,1.9696969696969695,1.2121212121212122,0.7575757575757576,0.0,2.5757575757575757,0.9090909090909092
Levi Colwill,Chelsea,DF,1.5025041736227045,1.3021702838063438,3.30550918196995,1.4023372287145242,1.2520868113522536,0.1001669449081803,3.656093489148581,1.1519198664440735
Lewis Dunk,Brighton,DF,0.439177413733008,0.9724642732659464,2.823283373997909,1.537120948065528,0.7215057511327989,0.219588706866504,4.768211920529802,1.035203903799233
Lewis Hall,Newcastle Utd,DF,2.0742637644046096,1.382842509603073,2.535211267605634,1.9590268886043536,0.5761843790012804,0.2304737516005121,5.30089628681178,2.189500640204866
Liberato Cacace,Empoli,DF,1.1297071129707112,0.8943514644351465,2.6359832635983262,1.0826359832635983,1.4121338912133892,0.2824267782426778,3.953974895397489,1.600418410041841
Lilian Brassier,Brest,DF,0.6051550242809114,1.3784086664176318,3.126634292118043,0.9413522599925288,1.1430706014194991,0.3698169592827792,4.067986552110572,0.6723944714232349
Lisandro Martínez,Manchester Utd,DF,1.1145510835913313,0.6965944272445821,3.6222910216718263,1.3931888544891642,0.8359133126934984,0.4179566563467492,3.900928792569659,1.1145510835913313
Lloyd Kelly,Bournemouth,DF,1.0968569595894804,0.750481077613855,3.867864015394484,1.2700449005772931,0.981398332264272,0.1154586273252084,3.2328415651058373,0.8659397049390635
Logan Costa,Toulouse,DF,0.8150943396226416,0.781132075471698,4.0754716981132075,1.4264150943396223,1.290566037735849,0.2037735849056604,4.9245283018867925,0.6452830188679245
Lorenz Assignon,Rennes,DF,0.4810690423162583,0.3608017817371937,1.0824053452115814,0.3608017817371937,0.8819599109131403,0.3608017817371937,2.044543429844098,1.1224944320712695
Lorenzo De Silvestri,Bologna,DF,1.0682492581602374,0.8011869436201781,3.605341246290801,1.201780415430267,0.400593471810089,0.0,3.605341246290801,1.8694362017804151
Lorenzo Pirola,Salernitana,DF,1.041771514846502,1.132360342224459,4.212380473074988,2.083543029693004,1.4947156517362856,0.1811776547559134,2.5817815802717665,0.5888273779567187
Lorenzo Venuti,Lecce,DF,0.989010989010989,1.2362637362637363,3.4615384615384617,0.989010989010989,1.2362637362637363,0.2472527472527472,3.956043956043956,1.7307692307692308
Loïc Bade,Sevilla,DF,1.6205533596837944,1.5019762845849804,4.58498023715415,0.9090909090909092,0.948616600790514,0.1976284584980237,3.003952569169961,0.5928853754940712
Loïc Nego,Le Havre,"DF,MF",1.4990390775144138,0.922485586162716,0.980140935297886,0.6918641896220372,1.2684176809737346,0.1729660474055093,3.689942344650865,1.729660474055093
Luca Caldirola,Monza,DF,0.5885100420364315,1.219056515646894,2.2279308734236336,1.0929472209248017,1.0088743577767398,0.2942550210182157,2.354040168145726,0.4203643157403082
Luca Kilian,Köln,DF,1.2755905511811023,0.9921259842519684,3.968503937007874,1.7007874015748032,0.5669291338582677,0.1417322834645669,1.7007874015748032,0.9921259842519684
Luca Netz,Gladbach,DF,0.8898876404494381,0.8898876404494381,3.0741573033707867,1.456179775280899,1.051685393258427,0.0808988764044943,3.2764044943820223,1.8606741573033707
Luca Pellegrini,Lazio,DF,1.4885496183206106,1.0305343511450382,2.2900763358778624,0.8015267175572519,2.1755725190839694,0.8015267175572519,5.2671755725190845,2.0610687022900764
Luca Ranieri,Fiorentina,DF,0.4358353510895884,1.2639225181598064,2.7893462469733654,1.089588377723971,1.3946731234866827,0.6101694915254237,4.314769975786924,0.7409200968523003
Lucas,Cádiz,DF,1.5789473684210529,0.9941520467836256,2.631578947368421,1.5789473684210529,0.7017543859649122,0.3508771929824561,2.7485380116959064,1.7543859649122806
Lucas Beraldo,Paris S-G,DF,1.25,1.7857142857142856,2.232142857142857,1.3392857142857142,1.0714285714285714,0.3571428571428571,3.928571428571429,0.625
Lucas Digne,Aston Villa,DF,0.7095435684647302,0.970954356846473,2.5020746887966805,0.7468879668049793,1.08298755186722,0.2614107883817427,2.8755186721991697,1.5684647302904564
Lucas Hernández,Paris S-G,DF,1.6972236773179676,1.2729177579884756,1.7915138816134102,0.9900471451021478,1.0843373493975903,0.2828706128863279,7.354635935044526,1.4143530644316398
Lucas Martínez Quarta,Fiorentina,DF,1.8463553033609776,1.1785246617197729,2.710606721955478,1.4927979048450457,1.6106503710170232,0.3535573985159319,6.95329550414666,0.9035355739851594
Lucas Mincarelli,Montpellier,"DF,MF",1.47239263803681,0.736196319018405,2.4846625766871164,1.5644171779141105,0.3680981595092025,0.0920245398773006,2.392638036809816,2.208588957055215
Lucas Perrin,Strasbourg,DF,0.9915534337128168,0.9254498714652956,3.734851266984943,1.4873301505692251,1.123760558207859,0.0991553433712816,3.800954829232464,0.5618802791039295
Lucas Vázquez,Real Madrid,DF,1.5856236786469344,0.7610993657505286,2.2832980972515857,1.7124735729386893,1.3953488372093024,0.0,3.678646934460888,1.7758985200845665
Luis Hernández,Cádiz,DF,0.3734439834024896,0.995850622406639,3.112033195020747,0.3734439834024896,0.995850622406639,0.4979253112033195,3.858921161825726,0.2489626556016597
Luiz Felipe,Betis,DF,0.75,1.0,4.0,2.5,0.5,0.25,1.0,0.0
Lukas Klostermann,RB Leipzig,DF,0.6267409470752089,0.8147632311977716,4.011142061281337,1.5668523676880224,0.6894150417827298,0.1880222841225627,5.64066852367688,0.8774373259052926
Lukas Kübler,Freiburg,DF,1.169463995668652,1.8029236599891716,2.777476989713048,1.7541959935029778,0.9258256632376828,0.3410936654033568,3.410936654033568,0.6334596643205198
Luke Shaw,Manchester Utd,DF,0.7507820646506778,0.5630865484880083,3.660062565172054,1.6892596454640252,1.313868613138686,0.5630865484880083,4.223149113660062,0.9384775808133472
Luke Thomas,Sheffield Utd,DF,0.8833151581243185,0.9814612868047984,2.6499454743729554,2.257360959651036,0.9814612868047984,0.2944383860414394,3.2388222464558343,0.7851690294438386
Mads Juel Andersen,Luton Town,DF,1.125,1.8,6.5249999999999995,2.025,1.35,0.225,1.5750000000000002,0.0
Mads Pedersen,Augsburg,DF,1.96528555431131,0.9574468085106382,2.3180291153415453,1.007838745800672,1.7133258678611425,0.251959686450168,3.325867861142217,2.8219484882418815
