Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,90s_defensive,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,90s_gsc,SCA,SCA90,PassLive,PassDead,TO,Sh_gsc,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,90s_misc,CrdY_misc,CrdR_misc,2CrdY,Fls,Fld_misc,Off,Crs,Int_misc,TklW_misc,PKwon,PKcon,OG,Recov,Won,Lost_misc,Won%,90s_passing,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast_passing,xAG_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_passing,90s_passing_types,Att_passing_types,Live,Dead,FK,TB,Sw,Crs_passing_types,TI,CK,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,MP_playing_time,Min_playing_time,Mn/MP,Min%,90s_playing_time,Starts_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,90s_possession,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,PrgC_possession,1/3_possession,CPA,Mis,Dis,Rec,PrgR_possession,90s_shooting,Gls_shooting,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,PK_shooting,PKatt_shooting,xG_shooting,npxG_shooting,npxG/Sh,G-xG,np:G-xG
2134,Alassane Pléa,fr FRA,"FW,MF",Gladbach,de Bundesliga,30.0,1993.0,27,24,1913,21.3,7,4,11,6,1,1,1,0,7.0,6.2,4.0,10.2,56,115,157,0.33,0.19,0.52,0.28,0.47,0.33,0.19,0.52,0.29,0.48,Matches,21.3,17,7,5,8,4,7,15,46.7,8,11,0,11,2,19,6,0,21.3,77.0,3.62,55.0,6.0,5.0,4.0,7.0,0.0,11.0,0.52,7.0,1.0,2.0,0.0,1.0,0.0,21.3,1.0,0.0,0.0,15.0,29.0,6.0,44.0,2.0,7.0,1.0,0.0,0.0,72.0,15.0,27.0,35.7,21.3,541,774,69.9,8777,2694,282,345,81.7,186,267,69.7,52,87,59.8,4,4.0,4.1,0.0,36,47,38,3,115,21.3,774.0,720.0,54.0,7.0,13.0,8.0,44.0,4.0,7.0,3.0,3.0,0.0,541.0,0.0,33.0,27.0,1913.0,71.0,62.5,21.3,24.0,75.0,5.0,3.0,34.0,0.0,1.0,37.0,41.0,-4.0,-0.19,0.36,25.1,33.9,-8.7,-0.41,-0.48,21.3,972,6,71,472,446,90,971,53,21,39.6,26,49.1,635,3074,1633,56,44,21,34,33,766,157,21.3,7.0,57.0,18.0,31.6,2.68,0.85,0.11,0.33,17.6,0.0,1.0,1.0,7.0,6.2,0.11,0.0,-0.2
2135,Tommaso Pobega,it ITA,MF,Milan,it Serie A,24.0,1999.0,11,3,319,3.5,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,11,10,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches,3.5,16,9,11,5,0,6,13,46.2,7,10,2,8,6,22,7,0,3.5,4.0,1.13,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,8.0,7.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,24.0,2.0,2.0,50.0,3.5,103,132,78.0,1779,547,47,58,81.0,42,45,93.3,10,18,55.6,0,0.2,0.1,-0.2,1,7,1,0,11,3.5,132.0,131.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,5.0,11.0,319.0,29.0,9.3,3.5,3.0,61.0,1.0,8.0,17.0,9.0,2.55,7.0,4.0,3.0,0.85,0.15,5.8,4.7,1.1,0.3,-0.27,3.5,186,17,57,102,30,5,186,6,3,50.0,3,50.0,109,507,258,6,4,1,4,3,114,10,3.5,0.0,5.0,4.0,80.0,1.41,1.13,0.0,0.0,16.9,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
2136,Paul Pogba,fr FRA,MF,Juventus,it Serie A,30.0,1993.0,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,0.6,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0,0.6,2.0,3.33,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0,0.6,27,35,77.1,425,113,13,14,92.9,11,13,84.6,2,4,50.0,0,0.0,0.1,0.0,1,5,2,0,5,0.6,35.0,32.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0,2.0,54.0,27.0,1.6,0.6,0.0,,0.0,2.0,27.0,1.0,2.0,2.0,0.0,2.0,3.33,2.77,1.2,0.2,1.1,1.77,1.14,0.6,43,1,4,25,14,2,43,2,1,50.0,1,50.0,23,108,53,1,1,0,2,0,32,5,0.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2137,Ole Pohlmann,de GER,MF,Dortmund,de Bundesliga,22.0,2001.0,2,0,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.19,0.09,0.19,Matches,0.6,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0,0.6,13,20,65.0,164,2,9,9,100.0,3,5,60.0,0,4,0.0,0,0.1,0.0,-0.1,1,0,0,0,0,0.6,20.0,17.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,54.0,27.0,1.8,0.6,0.0,,0.0,2.0,27.0,3.0,0.5,0.0,0.0,0.0,0.0,-0.75,0.2,0.4,-0.2,-0.36,-0.71,0.6,31,1,3,13,15,2,31,2,1,50.0,1,50.0,19,127,32,0,1,1,3,1,20,4,0.6,0.0,1.0,0.0,0.0,1.67,0.0,0.0,,17.1,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
2138,Matteo Politano,it ITA,FW,Napoli,it Serie A,29.0,1993.0,37,31,2360,26.2,8,7,15,6,2,3,2,1,7.1,4.8,6.6,11.4,113,164,216,0.31,0.27,0.57,0.23,0.5,0.27,0.25,0.52,0.18,0.43,Matches,26.2,19,8,8,7,4,11,34,32.4,23,9,1,8,15,34,11,1,26.2,142.0,5.41,100.0,16.0,6.0,14.0,6.0,0.0,15.0,0.57,10.0,2.0,2.0,0.0,1.0,0.0,26.2,2.0,1.0,0.0,11.0,38.0,2.0,135.0,15.0,8.0,1.0,0.0,0.0,91.0,3.0,12.0,20.0,26.2,994,1292,76.9,16623,5282,526,581,90.5,315,403,78.2,115,207,55.6,7,6.6,6.0,0.4,71,75,76,23,164,26.2,1292.0,1137.0,145.0,36.0,2.0,31.0,135.0,38.0,65.0,30.0,13.0,2.0,994.0,10.0,43.0,37.0,2360.0,64.0,69.0,26.2,31.0,70.0,1.0,6.0,34.0,0.0,1.41,39.0,34.0,5.0,0.19,0.02,40.7,27.6,13.1,0.5,-0.34,26.2,1550,14,166,555,845,86,1547,83,31,37.3,39,47.0,944,7031,3397,113,80,22,45,24,1155,216,26.2,8.0,72.0,15.0,20.8,2.75,0.57,0.08,0.4,21.5,4.0,2.0,3.0,7.1,4.8,0.07,0.9,1.2
2139,Sebastian Polter,de GER,FW,Darmstadt 98,de Bundesliga,32.0,1991.0,9,4,446,5.0,0,1,1,0,0,0,0,0,1.0,1.0,0.6,1.5,5,13,26,0.0,0.2,0.2,0.0,0.2,0.2,0.11,0.31,0.2,0.31,Matches,5.0,1,0,1,0,0,0,1,0.0,1,5,1,4,0,1,4,0,5.0,10.0,2.02,7.0,1.0,0.0,1.0,1.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,14.0,58.8,5.0,65,112,58.0,872,241,31,52,59.6,26,39,66.7,1,1,100.0,1,0.6,0.5,0.4,3,5,2,1,13,5.0,112.0,103.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,7.0,9.0,446.0,50.0,14.6,5.0,4.0,80.0,1.0,5.0,26.0,0.0,0.33,4.0,12.0,-8.0,-1.61,0.04,5.0,12.1,-7.1,-1.43,-0.27,5.0,161,6,11,78,73,23,161,5,2,40.0,3,60.0,80,311,78,5,1,1,16,7,133,26,5.0,0.0,10.0,3.0,30.0,2.02,0.61,0.0,0.0,11.9,0.0,0.0,0.0,1.0,1.0,0.1,-1.0,-1.0
2140,Julien Ponceau,fr FRA,MF,Lorient,fr Ligue 1,22.0,2000.0,32,27,2244,24.9,3,2,5,3,0,0,5,0,3.3,3.3,2.7,5.9,106,154,152,0.12,0.08,0.2,0.12,0.2,0.13,0.11,0.24,0.13,0.24,Matches,24.9,32,15,12,14,6,9,30,30.0,21,22,1,21,19,51,20,0,24.9,83.0,3.33,58.0,7.0,7.0,6.0,4.0,1.0,8.0,0.32,6.0,0.0,0.0,2.0,0.0,0.0,24.9,5.0,0.0,0.0,30.0,34.0,5.0,49.0,19.0,15.0,0.0,0.0,0.0,145.0,10.0,28.0,26.3,24.9,1014,1200,84.5,15686,3946,516,575,89.7,377,424,88.9,69,106,65.1,2,2.7,1.9,-0.7,35,84,30,3,154,24.9,1200.0,1126.0,66.0,26.0,2.0,4.0,49.0,16.0,23.0,8.0,15.0,0.0,1014.0,8.0,29.0,32.0,2244.0,70.0,73.3,24.9,27.0,79.0,12.0,5.0,23.0,2.0,0.81,29.0,52.0,-23.0,-0.92,-0.92,26.4,41.2,-14.8,-0.59,-0.32,24.9,1471,30,233,771,499,52,1471,85,42,49.4,38,44.7,1139,8029,3775,106,93,14,47,41,1058,152,24.9,3.0,33.0,13.0,39.4,1.32,0.52,0.09,0.23,19.9,0.0,0.0,0.0,3.3,3.3,0.1,-0.3,-0.3
2141,Marin Pongračić,hr CRO,DF,Lecce,it Serie A,25.0,1997.0,36,36,3219,35.8,0,0,0,0,0,0,10,1,1.2,1.2,0.4,1.5,45,134,7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,35.8,43,30,22,20,1,19,25,76.0,6,37,26,11,51,94,130,1,35.8,32.0,0.89,24.0,3.0,1.0,1.0,1.0,2.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,35.8,10.0,1.0,1.0,57.0,22.0,0.0,1.0,51.0,30.0,0.0,0.0,0.0,183.0,59.0,38.0,60.8,35.8,1583,1872,84.6,34979,12707,363,424,85.6,931,1012,92.0,272,395,68.9,0,0.4,0.6,-0.4,11,119,5,0,134,35.8,1872.0,1701.0,166.0,139.0,0.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,1583.0,5.0,9.0,36.0,3219.0,89.0,94.1,35.8,36.0,89.0,35.0,0.0,,0.0,1.06,32.0,48.0,-16.0,-0.45,2.24,40.9,48.6,-7.7,-0.22,0.91,35.8,2191,322,1143,1018,60,23,2191,23,15,65.2,4,17.4,1325,10043,5791,45,18,1,15,3,1325,7,35.8,0.0,13.0,3.0,23.1,0.36,0.08,0.0,0.0,13.5,0.0,0.0,0.0,1.2,1.2,0.09,-1.2,-1.2
2143,Pedro Porro,es ESP,DF,Tottenham,eng Premier League,23.0,1999.0,35,35,3089,34.3,3,7,10,3,0,0,3,0,2.9,2.9,7.2,10.1,57,194,158,0.09,0.2,0.29,0.09,0.29,0.09,0.21,0.3,0.09,0.3,Matches,34.3,91,63,43,34,14,62,120,51.7,58,63,18,45,34,125,102,3,34.3,107.0,3.12,66.0,28.0,4.0,5.0,4.0,0.0,12.0,0.35,9.0,3.0,0.0,0.0,0.0,0.0,34.3,3.0,0.0,0.0,37.0,27.0,1.0,198.0,34.0,63.0,0.0,1.0,0.0,199.0,15.0,14.0,51.7,34.3,1806,2369,76.2,27440,10519,1057,1171,90.3,579,745,77.7,121,297,40.7,7,7.2,6.0,-0.2,51,135,48,10,194,34.3,2369.0,1907.0,451.0,56.0,14.0,11.0,198.0,295.0,100.0,36.0,36.0,1.0,1806.0,11.0,68.0,35.0,3089.0,88.0,90.3,34.3,35.0,88.0,31.0,0.0,,1.0,1.77,66.0,54.0,12.0,0.35,0.08,61.9,57.8,4.1,0.12,-0.05,34.3,2786,161,783,1098,929,69,2786,57,26,45.6,24,42.1,1369,5484,2925,57,46,10,37,15,1670,158,34.3,3.0,53.0,12.0,22.6,1.54,0.35,0.06,0.25,21.0,4.0,0.0,0.0,2.9,2.9,0.06,0.1,0.1
2144,Portu,es ESP,FW,Getafe,es La Liga,31.0,1992.0,3,0,97,1.1,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.29,0.15,0.29,Matches,1.1,5,3,4,0,1,5,6,83.3,1,0,0,0,0,5,0,0,1.1,2.0,1.86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,25.0,1.1,17,23,73.9,226,115,8,10,80.0,5,6,83.3,1,1,100.0,0,0.2,0.3,-0.2,2,1,2,0,3,1.1,23.0,21.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,2.0,3.0,97.0,32.0,2.8,1.1,0.0,,0.0,3.0,32.0,0.0,1.33,1.0,1.0,0.0,0.0,0.33,1.8,1.8,0.0,-0.01,0.21,1.1,36,0,5,4,28,4,36,3,0,0.0,3,100.0,17,184,97,3,4,0,2,1,23,3,1.1,0.0,1.0,1.0,100.0,0.93,0.93,0.0,0.0,8.5,0.0,0.0,0.0,0.2,0.2,0.16,-0.2,-0.2
2145,Portu,es ESP,"MF,FW",Girona,es La Liga,31.0,1992.0,33,11,1188,13.2,7,5,12,7,0,0,3,0,3.4,3.4,3.5,6.8,32,32,96,0.53,0.38,0.91,0.53,0.91,0.26,0.26,0.52,0.26,0.52,Matches,13.2,18,13,3,10,5,3,18,16.7,15,9,1,8,4,22,6,0,13.2,29.0,2.2,22.0,1.0,2.0,2.0,2.0,0.0,9.0,0.68,7.0,0.0,1.0,0.0,1.0,0.0,13.2,3.0,0.0,0.0,18.0,16.0,9.0,19.0,4.0,13.0,1.0,0.0,0.0,37.0,7.0,19.0,26.9,13.2,232,308,75.3,3208,778,128,154,83.1,83,99,83.8,7,19,36.8,5,3.5,2.2,1.5,16,13,9,2,32,13.2,308.0,291.0,14.0,1.0,4.0,0.0,19.0,0.0,2.0,0.0,2.0,0.0,232.0,3.0,15.0,33.0,1188.0,36.0,34.7,13.2,11.0,68.0,1.0,22.0,20.0,2.0,2.12,35.0,15.0,20.0,1.52,0.75,25.5,16.5,9.0,0.68,0.38,13.2,426,4,43,183,207,55,426,19,4,21.1,14,73.7,270,1533,809,32,30,10,23,15,314,96,13.2,7.0,21.0,10.0,47.6,1.59,0.76,0.33,0.7,11.5,0.0,0.0,0.0,3.4,3.4,0.16,3.6,3.6
2146,Stefan Posch,at AUT,DF,Bologna,it Serie A,26.0,1997.0,31,29,2409,26.8,1,2,3,1,0,0,7,0,1.2,1.2,2.1,3.3,44,123,64,0.04,0.07,0.11,0.04,0.11,0.04,0.08,0.12,0.04,0.12,Matches,26.8,77,46,35,38,4,49,88,55.7,39,27,8,19,18,95,72,0,26.8,44.0,1.64,36.0,5.0,1.0,2.0,0.0,0.0,4.0,0.15,3.0,0.0,0.0,1.0,0.0,0.0,26.8,7.0,0.0,0.0,30.0,13.0,1.0,39.0,18.0,46.0,0.0,0.0,0.0,109.0,34.0,29.0,54.0,26.8,1712,2082,82.2,28051,10439,845,909,93.0,725,807,89.8,110,261,42.1,2,2.1,1.9,-0.1,22,144,21,7,123,26.8,2082.0,1779.0,298.0,50.0,0.0,7.0,39.0,248.0,0.0,0.0,0.0,0.0,1712.0,5.0,48.0,31.0,2409.0,78.0,70.4,26.8,29.0,80.0,18.0,2.0,38.0,1.0,1.81,36.0,24.0,12.0,0.45,-0.44,31.5,23.0,8.5,0.32,0.1,26.8,2358,117,852,1158,363,33,2358,26,11,42.3,13,50.0,1410,7113,3253,44,35,4,29,12,1618,64,26.8,1.0,18.0,4.0,22.2,0.67,0.15,0.06,0.25,19.3,0.0,0.0,0.0,1.2,1.2,0.07,-0.2,-0.2
2147,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,29.0,1994.0,28,12,1217,13.5,5,2,7,5,0,0,0,0,5.7,5.7,1.0,6.8,11,16,78,0.37,0.15,0.52,0.37,0.52,0.43,0.08,0.5,0.43,0.5,Matches,13.5,13,8,1,9,3,4,14,28.6,10,13,3,10,4,17,15,0,13.5,37.0,2.74,25.0,0.0,4.0,4.0,4.0,0.0,5.0,0.37,4.0,0.0,1.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,22.0,29.0,4.0,4.0,4.0,8.0,1.0,0.0,0.0,42.0,19.0,34.0,35.8,13.5,207,289,71.6,2552,622,130,164,79.3,48,66,72.7,6,10,60.0,2,1.0,2.3,1.0,13,8,5,2,16,13.5,289.0,272.0,14.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,207.0,3.0,13.0,28.0,1217.0,43.0,39.8,13.5,12.0,75.0,2.0,16.0,20.0,3.0,1.75,34.0,15.0,19.0,1.41,0.48,29.3,17.1,12.2,0.9,0.25,13.5,424,16,44,214,175,62,424,22,12,54.5,7,31.8,257,950,369,11,10,5,25,20,317,78,13.5,5.0,29.0,16.0,55.2,2.14,1.18,0.17,0.31,10.6,0.0,0.0,0.0,5.7,5.7,0.2,-0.7,-0.7
2148,José Pozo,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1996.0,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.2,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,11,11,100.0,142,15,7,7,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,0.2,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,19.0,10.0,0.6,0.2,0.0,,0.0,2.0,10.0,29.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,-0.1,-0.56,-0.5,0.2,16,0,2,9,5,0,16,0,0,,0,,11,47,19,0,1,0,4,0,12,2,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2149,Alejandro Pozo Pozo,es ESP,"DF,MF",Almería,es La Liga,24.0,1999.0,21,9,976,10.8,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,22,44,62,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1,Matches,10.8,19,12,11,6,2,12,20,60.0,8,14,4,10,7,26,21,0,10.8,25.0,2.31,18.0,3.0,1.0,2.0,1.0,0.0,3.0,0.28,1.0,1.0,0.0,1.0,0.0,0.0,10.8,3.0,0.0,0.0,16.0,6.0,0.0,41.0,7.0,12.0,0.0,0.0,0.0,50.0,5.0,9.0,35.7,10.8,443,598,74.1,7276,2929,238,272,87.5,157,211,74.4,37,77,48.1,0,0.6,0.8,-0.6,13,36,15,8,44,10.8,598.0,481.0,112.0,9.0,1.0,1.0,41.0,103.0,0.0,0.0,0.0,0.0,443.0,5.0,20.0,21.0,976.0,46.0,28.5,10.8,9.0,82.0,4.0,12.0,20.0,15.0,0.43,8.0,24.0,-16.0,-1.48,-0.89,11.0,21.8,-10.8,-1.0,-0.92,10.8,708,28,186,340,184,11,708,14,1,7.1,12,85.7,353,1565,758,22,15,3,16,4,410,62,10.8,0.0,4.0,3.0,75.0,0.37,0.28,0.0,0.0,23.3,0.0,0.0,0.0,0.4,0.4,0.1,-0.4,-0.4
2150,Beñat Prados,es ESP,"MF,DF",Athletic Club,es La Liga,22.0,2001.0,26,16,1449,16.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,23,87,30,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,16.1,45,28,11,23,11,23,42,54.8,19,32,5,27,23,68,27,0,16.1,21.0,1.3,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,16.1,1.0,0.0,0.0,29.0,23.0,0.0,10.0,23.0,28.0,0.0,1.0,0.0,102.0,28.0,30.0,48.3,16.1,667,811,82.2,10307,2698,351,394,89.1,273,329,83.0,26,46,56.5,0,0.5,1.0,-0.5,10,69,10,2,87,16.1,811.0,771.0,34.0,20.0,5.0,3.0,10.0,13.0,0.0,0.0,0.0,0.0,667.0,6.0,9.0,26.0,1449.0,56.0,42.4,16.1,16.0,79.0,5.0,10.0,19.0,12.0,1.65,26.0,15.0,11.0,0.68,0.09,21.5,19.2,2.3,0.14,-0.28,16.1,990,30,156,614,233,14,990,19,12,63.2,6,31.6,536,2501,1229,23,21,1,19,19,613,30,16.1,0.0,7.0,4.0,57.1,0.43,0.25,0.0,0.0,18.5,0.0,0.0,0.0,0.5,0.5,0.07,-0.5,-0.5
2151,Matteo Prati,it ITA,MF,Cagliari,it Serie A,19.0,2003.0,26,19,1972,21.9,1,1,2,1,0,0,4,0,2.0,2.0,0.8,2.8,8,66,17,0.05,0.05,0.09,0.05,0.09,0.09,0.03,0.13,0.09,0.13,Matches,21.9,45,25,15,27,3,26,42,61.9,16,29,6,23,15,60,26,1,21.9,51.0,2.33,42.0,2.0,1.0,4.0,1.0,1.0,4.0,0.18,4.0,0.0,0.0,0.0,0.0,0.0,21.9,4.0,0.0,0.0,19.0,6.0,0.0,15.0,15.0,25.0,0.0,0.0,0.0,115.0,9.0,13.0,40.9,21.9,560,755,74.2,9877,2794,231,275,84.0,273,338,80.8,47,98,48.0,1,0.8,1.2,0.2,14,59,14,4,66,21.9,755.0,705.0,43.0,25.0,3.0,0.0,15.0,4.0,2.0,0.0,2.0,0.0,560.0,7.0,22.0,26.0,1972.0,76.0,57.7,21.9,19.0,87.0,14.0,7.0,46.0,12.0,0.88,25.0,44.0,-19.0,-0.87,-0.43,26.8,33.7,-6.9,-0.32,-0.03,21.9,945,33,217,574,164,22,945,9,4,44.4,5,55.6,407,1611,701,8,9,1,15,7,522,17,21.9,1.0,36.0,10.0,27.8,1.64,0.46,0.03,0.1,22.6,2.0,0.0,0.0,2.0,2.0,0.06,-1.0,-1.0
2152,Abdón Prats,es ESP,"FW,MF",Mallorca,es La Liga,30.0,1992.0,34,11,1270,14.1,6,1,7,6,0,0,4,0,3.2,3.2,2.4,5.6,9,26,49,0.43,0.07,0.5,0.43,0.5,0.23,0.17,0.4,0.23,0.4,Matches,14.1,6,4,2,2,2,3,5,60.0,2,6,3,3,2,8,12,0,14.1,23.0,1.63,16.0,1.0,1.0,3.0,1.0,1.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,14.1,4.0,0.0,0.0,18.0,18.0,5.0,8.0,2.0,4.0,0.0,0.0,0.0,30.0,39.0,60.0,39.4,14.1,132,240,55.0,2042,475,73,110,66.4,42,71,59.2,12,23,52.2,1,2.4,1.2,-1.4,14,12,8,0,26,14.1,240.0,228.0,11.0,2.0,5.0,3.0,8.0,0.0,2.0,1.0,1.0,0.0,132.0,1.0,14.0,34.0,1270.0,37.0,37.1,14.1,11.0,68.0,3.0,23.0,23.0,4.0,1.03,16.0,15.0,1.0,0.07,0.57,16.6,15.5,1.1,0.08,0.23,14.1,376,16,34,171,181,43,376,18,8,44.4,10,55.6,183,830,285,9,9,5,41,10,266,49,14.1,6.0,33.0,14.0,42.4,2.34,0.99,0.18,0.43,14.8,2.0,0.0,0.0,3.2,3.2,0.1,2.8,2.8
2153,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,29.0,1993.0,3,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,5,0,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.24,0.01,0.24,Matches,1.0,0,0,0,0,0,0,1,0.0,1,2,1,1,3,3,1,0,1.0,4.0,4.09,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,1.0,44,47,93.6,941,265,15,16,93.8,20,21,95.2,7,7,100.0,0,0.2,0.0,-0.2,3,5,0,0,5,1.0,47.0,42.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,88.0,29.0,2.9,1.0,1.0,80.0,0.0,2.0,4.0,4.0,2.0,2.0,0.0,2.0,2.05,2.47,2.6,1.0,1.7,1.69,1.85,1.0,54,0,12,33,9,0,54,0,0,,0,,40,223,84,0,0,0,1,0,36,0,1.0,0.0,1.0,0.0,0.0,1.02,0.0,0.0,,27.6,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
